2012-11-01T00:40:31.281146+00:00,sim64a[3533]:,connect,2,69.138.176.94,Fifty
2012-11-01T02:34:07.358107+00:00,sim64a[3533]:,disconnect,2,69.138.176.94,Fifty
2012-11-01T02:34:10.845085+00:00,sim64a[3533]:,connect,3,92.226.225.93,Client#4
2012-11-01T02:35:13.254657+00:00,sim64a[3533]:,disconnect,3,92.226.225.93,Client#4
2012-11-01T16:10:28.269111+00:00,sim64a[3533]:,connect,2,189.102.162.55,Client#2
2012-11-01T16:15:03.293236+00:00,sim64a[3533]:,disconnect,2,189.102.162.55,Client#2
2012-11-01T16:15:08.096439+00:00,sim64a[3533]:,connect,3,189.102.162.55,Client#2
2012-11-01T16:17:57.260628+00:00,sim64a[3533]:,connect,2,189.102.162.55,Client#2
2012-11-01T16:22:50.654389+00:00,sim64a[3533]:,connect,4,189.102.162.55,Client#2
2012-11-01T16:35:26.035480+00:00,sim64a[3533]:,connect,5,189.102.162.55,Client#2
2012-11-01T17:07:06.127336+00:00,sim64a[3533]:,disconnect,2,189.102.162.55,Client#2
2012-11-01T17:07:06.127597+00:00,sim64a[3533]:,disconnect,3,189.102.162.55,Client#2
2012-11-01T17:07:06.127847+00:00,sim64a[3533]:,disconnect,4,189.102.162.55,Client#2
2012-11-01T17:07:06.128100+00:00,sim64a[3533]:,disconnect,5,189.102.162.55,Client#2
2012-11-01T19:48:57.996663+00:00,sim64a[3533]:,connect,2,69.138.176.94,Fifty
2012-11-01T22:42:22.025091+00:00,sim64a[3533]:,connect,3,186.54.129.82,Client#3
2012-11-01T22:42:28.312920+00:00,sim64a[3533]:,disconnect,2,69.138.176.94,Fifty
2012-11-01T22:42:28.312953+00:00,sim64a[3533]:,disconnect,3,186.54.129.82,Client#3
2012-11-01T23:25:13.707388+00:00,sim64a[3533]:,connect,2,189.102.162.55,Client#2
2012-11-01T23:27:32.393645+00:00,sim64a[3533]:,disconnect,2,189.102.162.55,Client#2
2012-11-01T23:27:40.842054+00:00,sim64a[3533]:,connect,2,189.102.162.55,Client#2
