2012-09-08T00:00:08.935841+00:00,sim128a[20102]:,chat,6,88.165.36.112,bubbleblob,8,Helloworld Ltd,but there's a new coal power station
2012-09-08T00:00:18.192679+00:00,sim128a[20102]:,chat,5,98.251.79.180,Client#6,10,A-Train,where's the coal one?
2012-09-08T00:00:44.589250+00:00,sim128a[20102]:,disconnect,7,78.128.195.151,Jan
2012-09-08T00:00:50.785669+00:00,sim128a[20102]:,chat,6,88.165.36.112,bubbleblob,8,Helloworld Ltd,"344,140"
2012-09-08T00:02:31.104928+00:00,sim128a[20102]:,chat,5,98.251.79.180,Client#6,10,A-Train,"thanks, bubbleblob, I connected it to the network, is that ok?  now there's 3 coal plants on the network (2 actually being powered now)"
2012-09-08T00:03:13.710156+00:00,sim128a[20102]:,chat,4,91.16.88.34,Jaridan,9,German Transports,"do you mind if i power this one? would use planes, so not much space taken"
2012-09-08T00:03:35.597213+00:00,sim128a[20102]:,chat,5,98.251.79.180,Client#6,10,A-Train,"oh, I don't care, you can power it if you like.... I was just wonder if it's ok to connect substation?"
2012-09-08T00:03:40.257754+00:00,sim128a[20102]:,chat,6,88.165.36.112,bubbleblob,8,Helloworld Ltd,planes for coal ???
2012-09-08T00:03:43.428735+00:00,sim128a[20102]:,chat,4,91.16.88.34,Jaridan,9,German Transports,i like to have a long distance line that provides solid profit
2012-09-08T00:04:01.595251+00:00,sim128a[20102]:,chat,4,91.16.88.34,Jaridan,9,German Transports,as pax is pretty unstable and wonky (due to small towns)
2012-09-08T00:04:20.194468+00:00,sim128a[20102]:,chat,5,98.251.79.180,Client#6,10,A-Train,"german, if you pick the coal mines near great view I can power them for you?"
2012-09-08T00:04:38.584566+00:00,sim128a[20102]:,chat,4,91.16.88.34,Jaridan,9,German Transports,"y "
2012-09-08T00:04:46.954767+00:00,sim128a[20102]:,chat,4,91.16.88.34,Jaridan,9,German Transports,btw are you founding new cities?
2012-09-08T00:04:50.315280+00:00,sim128a[20102]:,chat,5,98.251.79.180,Client#6,10,A-Train,power will double their production
2012-09-08T00:04:56.313899+00:00,sim128a[20102]:,chat,4,91.16.88.34,Jaridan,9,German Transports,i know
2012-09-08T00:05:11.121065+00:00,sim128a[20102]:,chat,6,88.165.36.112,bubbleblob,8,Helloworld Ltd,Yes I founded a few
2012-09-08T00:05:40.154295+00:00,sim128a[20102]:,chat,4,91.16.88.34,Jaridan,9,German Transports,well u have the money for it lol :D
2012-09-08T00:07:51.814126+00:00,sim128a[20102]:,chat,5,98.251.79.180,Client#6,10,A-Train,deosn't headquarters consume a whole lot of money each month?
2012-09-08T00:08:16.288334+00:00,sim128a[20102]:,chat,4,91.16.88.34,Jaridan,9,German Transports,all about prestige
2012-09-08T00:10:46.684818+00:00,sim128a[20102]:,disconnect,6,88.165.36.112,bubbleblob
2012-09-08T00:11:00.622761+00:00,sim128a[20102]:,connect,6,88.165.36.112,bubbleblob
2012-09-08T00:12:37.095054+00:00,sim128a[20102]:,chat,5,98.251.79.180,Client#6,10,A-Train,still there bublebob?
2012-09-08T00:12:48.478825+00:00,sim128a[20102]:,chat,4,91.16.88.34,Jaridan,9,German Transports,he reconnected^^
2012-09-08T00:12:58.578951+00:00,sim128a[20102]:,chat,6,88.165.36.112,bubbleblob,8,Helloworld Ltd,yes
