2012-09-09T00:12:31.245439+00:00,sim128a[9535]:,connect,6,69.138.176.94,Fifty
2012-09-09T00:21:06.616489+00:00,sim128a[9535]:,disconnect,5,92.149.244.142,Client#5
2012-09-09T00:21:26.766962+00:00,sim128a[9535]:,connect,5,92.149.244.142,Client#5
2012-09-09T00:28:15.616648+00:00,sim128a[9535]:,disconnect,6,69.138.176.94,Fifty
2012-09-09T00:43:06.978229+00:00,sim128a[9535]:,disconnect,5,92.149.244.142,Client#5
2012-09-09T00:43:26.107861+00:00,sim128a[9535]:,connect,5,92.149.244.142,Client#5
2012-09-09T00:44:23.849175+00:00,sim128a[9535]:,chat,4,91.16.63.212,Jaridan,9,German Transports,oioiooi the speedonus you grab with concorde's is crazy
2012-09-09T00:45:27.320895+00:00,sim128a[9535]:,chat,5,92.149.244.142,Client#5,8,Helloworld Ltd,you pay the price for it though
2012-09-09T00:52:12.142633+00:00,sim128a[9535]:,connect,6,98.251.79.180,Client#6
2012-09-09T00:55:08.034390+00:00,sim128a[9535]:,disconnect,5,92.149.244.142,Client#5
2012-09-09T00:55:26.994874+00:00,sim128a[9535]:,connect,5,92.149.244.142,Client#5
2012-09-09T01:02:41.023807+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,who's online? :)
2012-09-09T01:21:59.128861+00:00,sim128a[9535]:,disconnect,4,91.16.63.212,Jaridan
2012-09-09T01:24:08.084906+00:00,sim128a[9535]:,disconnect,5,92.149.244.142,Client#5
2012-09-09T01:24:28.454541+00:00,sim128a[9535]:,connect,4,92.149.244.142,Client#5
2012-09-09T01:36:32.305437+00:00,sim128a[9535]:,connect,5,69.138.176.94,Fifty
2012-09-09T01:36:41.354814+00:00,sim128a[9535]:,disconnect,4,92.149.244.142,Client#5
2012-09-09T01:36:49.525420+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,"hi fifty, which account are you?"
2012-09-09T01:37:01.325206+00:00,sim128a[9535]:,chat,5,69.138.176.94,Fifty,12,RF&P,RF&P
2012-09-09T01:37:12.367131+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,your the one from australia?
2012-09-09T01:37:16.703533+00:00,sim128a[9535]:,chat,5,69.138.176.94,Fifty,12,RF&P,"No, USA"
2012-09-09T01:37:30.009516+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,"oh, wait, wasn't your name started with an ""m"" yesterday?"
2012-09-09T01:38:02.200579+00:00,sim128a[9535]:,chat,5,69.138.176.94,Fifty,12,RF&P,"Yeah. There are 2 people who play on this player: Me, and moblet, who is from Australia"
2012-09-09T01:38:02.302387+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,are you not moblet?
2012-09-09T01:38:24.726197+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,"really, I thought moblet said he was from the US and you were from australia :)"
2012-09-09T01:38:42.056922+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,oh well
2012-09-09T01:38:42.903869+00:00,sim128a[9535]:,chat,5,69.138.176.94,Fifty,12,RF&P,"Nope, other way around!"
2012-09-09T01:39:14.245971+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,could I ask you to check 2 things perhaps?
2012-09-09T01:39:21.849568+00:00,sim128a[9535]:,chat,5,69.138.176.94,Fifty,12,RF&P,Sure.
2012-09-09T01:39:29.485570+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,"(168,75)  I want to make a rail there"
2012-09-09T01:39:57.681294+00:00,sim128a[9535]:,chat,5,69.138.176.94,Fifty,12,RF&P,done
2012-09-09T01:39:59.667970+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,"yes, perfect"
2012-09-09T01:40:35.171867+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,"(285,95)    I can't flattent all the land under the bridges"
2012-09-09T01:40:47.190600+00:00,sim128a[9535]:,chat,5,69.138.176.94,Fifty,12,RF&P,Now try
2012-09-09T01:40:54.686834+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,"thanks, that's what I needed. thanks again"
2012-09-09T01:41:46.647566+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,it's just cheap track now to lay out the path... hopefully I can use 400km track later :)
2012-09-09T01:41:53.828241+00:00,sim128a[9535]:,chat,5,69.138.176.94,Fifty,12,RF&P,"No problem, any time. Is that to be a pax line"
2012-09-09T01:42:17.408983+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,I want to connect to the passenger exchange with rail instead of planes.... might be fun :)
2012-09-09T01:42:52.435304+00:00,sim128a[9535]:,chat,5,69.138.176.94,Fifty,12,RF&P,You might consider going through dirk hills and or building an exchange near there for a new player or me
2012-09-09T01:43:06.227332+00:00,sim128a[9535]:,chat,5,69.138.176.94,Fifty,12,RF&P,*i mean delta blues
2012-09-09T01:43:33.983277+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,what coords?
2012-09-09T01:43:51.806283+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,"actually, I made the exchange on that side of map because longer distance = more money :)"
2012-09-09T01:44:19.424839+00:00,sim128a[9535]:,chat,5,69.138.176.94,Fifty,12,RF&P,"No coords really, just thinking maybe connecting those two stranded cities"
2012-09-09T01:44:32.628938+00:00,sim128a[9535]:,chat,5,69.138.176.94,Fifty,12,RF&P,by no coords I mean I have no concrete ideas
2012-09-09T01:44:38.392779+00:00,sim128a[9535]:,chat,5,69.138.176.94,Fifty,12,RF&P,I don't really do pax
2012-09-09T01:44:41.134264+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,"oh, there's unclaimed cities?  hmm it might be nice to have 1 or 2 along the way"
2012-09-09T01:45:27.694823+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,oh deltaa blues  ... I see it !
2012-09-09T01:45:56.034177+00:00,sim128a[9535]:,chat,5,69.138.176.94,Fifty,12,RF&P,"Dirk hills you could do too, but you'd have to modify your track"
2012-09-09T01:47:12.488183+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,"hmm, just maybe....  will you be online for a while...  I might need a change in that area if I reroute my track to them"
2012-09-09T01:47:22.869030+00:00,sim128a[9535]:,chat,5,69.138.176.94,Fifty,12,RF&P,I'll be here for at least 30 min
2012-09-09T01:47:42.267981+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,"how should I cross your iron ore line?  "
2012-09-09T01:48:50.257711+00:00,sim128a[9535]:,connect,4,220.245.52.25,Client#22
2012-09-09T01:49:24.797865+00:00,sim128a[9535]:,chat,5,69.138.176.94,Fifty,12,RF&P,I don't care too much if you leave me space for a double track
2012-09-09T01:49:51.326244+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,"well I'm pretty sure you don't want to bridge up, as that would slow your 110 track... so gotta figure an easier way for you"
