2012-09-29T00:26:52.639852+00:00,sim128a[28322]:,disconnect,5,98.251.79.180,Client#5
2012-09-29T00:38:35.578661+00:00,sim128a[28322]:,connect,4,98.251.79.180,Client#5
2012-09-29T00:40:26.664098+00:00,sim128a[28322]:,chat,4,98.251.79.180,Client#5,10,A-Train,who's here?  alliance?
2012-09-29T01:05:15.891160+00:00,sim128a[28322]:,disconnect,4,98.251.79.180,Client#5
2012-09-29T01:05:39.511411+00:00,sim128a[28322]:,connect,4,98.251.79.180,Client#5
2012-09-29T01:16:11.562719+00:00,sim128a[28322]:,chat,8,91.16.78.127,Jaridan,9,German Transports,JUST ME
2012-09-29T01:16:24.888832+00:00,sim128a[28322]:,chat,4,98.251.79.180,Client#5,10,A-Train,do you ever talk to fr?
2012-09-29T01:16:38.358080+00:00,sim128a[28322]:,chat,8,91.16.78.127,Jaridan,9,German Transports,i rarely see him
2012-09-29T01:16:43.431128+00:00,sim128a[28322]:,chat,8,91.16.78.127,Jaridan,9,German Transports,why?
2012-09-29T01:16:53.224125+00:00,sim128a[28322]:,chat,4,98.251.79.180,Client#5,10,A-Train,I left him a message at start and near his city
2012-09-29T01:17:09.467770+00:00,sim128a[28322]:,chat,4,98.251.79.180,Client#5,10,A-Train,"but if you talk to you him, you could probably explain it"
2012-09-29T01:17:32.426584+00:00,sim128a[28322]:,chat,4,98.251.79.180,Client#5,10,A-Train,"(186,150) I got my ships out, but can't get out helloworld's ship :("
2012-09-29T01:17:41.786556+00:00,sim128a[28322]:,chat,4,98.251.79.180,Client#5,10,A-Train,he can't get that ship out either :(
2012-09-29T01:17:49.701582+00:00,sim128a[28322]:,chat,8,91.16.78.127,Jaridan,9,German Transports,"y, paichtis said"
2012-09-29T01:17:57.535551+00:00,sim128a[28322]:,chat,8,91.16.78.127,Jaridan,9,German Transports,that one's stuck for good
2012-09-29T01:18:07.958940+00:00,sim128a[28322]:,chat,8,91.16.78.127,Jaridan,9,German Transports,navy jam ftw xD
2012-09-29T01:18:13.006579+00:00,sim128a[28322]:,chat,4,98.251.79.180,Client#5,10,A-Train,"I used ""withraw all"" command on my ships because they were empty"
2012-09-29T01:18:20.916013+00:00,sim128a[28322]:,chat,4,98.251.79.180,Client#5,10,A-Train,but his has passengers :(
2012-09-29T01:18:38.306010+00:00,sim128a[28322]:,chat,8,91.16.78.127,Jaridan,9,German Transports,funny how 1 signal can cause so much problems^^
2012-09-29T01:18:50.180063+00:00,sim128a[28322]:,chat,8,91.16.78.127,Jaridan,9,German Transports,well
