2012-09-11T00:00:12.149558+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,I'm gonna leave some messages for hundling in all his spots
2012-09-11T00:00:37.372674+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,ie he comes back online (check his construction costs ) and doesn't fix stuff or continues... I guess we have to do something?
2012-09-11T00:05:18.775562+00:00,sim128a[9535]:,chat,4,91.16.57.95,Jaridan,9,German Transports,"proably, well what did he do?"
2012-09-11T00:05:29.710270+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,"oh hey, your back"
2012-09-11T00:05:43.506749+00:00,sim128a[9535]:,chat,4,91.16.57.95,Jaridan,9,German Transports,"sry, those fisheries are a bit annoying"
2012-09-11T00:05:47.542642+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,"oh, he's copying other player's cities destroying their stops effectiveness"
2012-09-11T00:06:08.345021+00:00,sim128a[9535]:,chat,4,91.16.57.95,Jaridan,9,German Transports,didn't we talk about hudling already? or was that with allieance?
2012-09-11T00:06:12.668965+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,"actually, maybe he's just taking places undeveloped in same city"
2012-09-11T00:06:16.320937+00:00,sim128a[9535]:,chat,4,91.16.57.95,Jaridan,9,German Transports,"ah ye, sry it was witha lliance"
2012-09-11T00:06:18.231144+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,that was alliancve
2012-09-11T00:06:23.239896+00:00,sim128a[9535]:,chat,4,91.16.57.95,Jaridan,9,German Transports,no he's not
2012-09-11T00:06:36.067994+00:00,sim128a[9535]:,chat,4,91.16.57.95,Jaridan,9,German Transports,"look carefuly, he covered the whole city with 1 stop"
2012-09-11T00:06:46.407007+00:00,sim128a[9535]:,chat,4,91.16.57.95,Jaridan,9,German Transports,if i'm not mistaken
2012-09-11T00:07:16.579269+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,"yeah, I know, but it seems he covered mostly areas that alliance had not put stops yet"
2012-09-11T00:07:24.391272+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,"anyways, I left him a bunch of messages"
2012-09-11T00:07:44.741383+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,then it's just a matter of waiting till he comes online next and seeing what happens then
2012-09-11T00:08:13.894749+00:00,sim128a[9535]:,chat,4,91.16.57.95,Jaridan,9,German Transports,"ah there, i was in the wrong city"
2012-09-11T00:08:23.529334+00:00,sim128a[9535]:,chat,4,91.16.57.95,Jaridan,9,German Transports,alliance was quite pissed because of that
2012-09-11T00:08:51.986966+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,15,,it's 2 of alliance's cities ands 2 of helloworld's cities
