2012-09-14T00:00:34.054525+00:00,sim128a[9535]:,disconnect,6,88.165.36.112,paichtis
2012-09-14T00:01:52.629231+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,what are you working on now jaridan?
2012-09-14T00:06:17.252814+00:00,sim128a[9535]:,disconnect,5,98.251.79.180,Client#6
2012-09-14T00:06:23.007454+00:00,sim128a[9535]:,chat,4,91.16.104.129,Jaridan,9,German Transports,"well now comes the iron, which i shouldve worked on already imo"
2012-09-14T00:06:43.689416+00:00,sim128a[9535]:,connect,5,98.251.79.180,Client#6
2012-09-14T00:07:05.423559+00:00,sim128a[9535]:,disconnect,5,98.251.79.180,Client#6
2012-09-14T00:07:48.237475+00:00,sim128a[9535]:,connect,5,98.251.79.180,Client#6
2012-09-14T00:08:50.822284+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,is anyone else getting this extremem lag?
2012-09-14T00:09:09.955873+00:00,sim128a[9535]:,chat,4,91.16.104.129,Jaridan,9,German Transports,"its just u and me here atm, and i dont have any lag"
2012-09-14T00:09:56.888548+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,"did you ship iron to (218,31)?"
2012-09-14T00:10:22.405622+00:00,sim128a[9535]:,chat,4,91.16.104.129,Jaridan,9,German Transports,like i said i'll set the iron up now
2012-09-14T00:10:28.684976+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,k
2012-09-14T00:10:42.384190+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,sorry... oh so you setup plastic first?
2012-09-14T00:14:52.689832+00:00,sim128a[9535]:,disconnect,5,98.251.79.180,Client#6
2012-09-14T00:15:18.620015+00:00,sim128a[9535]:,connect,5,98.251.79.180,Client#6
2012-09-14T00:18:28.005420+00:00,sim128a[9535]:,connect,6,88.165.36.112,paichtis
2012-09-14T00:21:03.204103+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,now I need your help
2012-09-14T00:21:19.090067+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,"remove (421,362)?"
2012-09-14T00:21:25.532837+00:00,sim128a[9535]:,chat,4,91.16.104.129,Jaridan,9,German Transports,1sec
2012-09-14T00:22:47.488811+00:00,sim128a[9535]:,chat,4,91.16.104.129,Jaridan,9,German Transports,"can you power (238,265) pls? ill see to the removing thing now"
2012-09-14T00:23:20.539707+00:00,sim128a[9535]:,chat,4,91.16.104.129,Jaridan,9,German Transports,that thing looks like a gigantic mushroom now lol
2012-09-14T00:24:20.816958+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,watch it
2012-09-14T00:25:39.818092+00:00,sim128a[9535]:,chat,4,91.16.104.129,Jaridan,9,German Transports,öpöz
2012-09-14T00:25:53.199650+00:00,sim128a[9535]:,chat,4,91.16.104.129,Jaridan,9,German Transports,"can u remove (418,362)?"
2012-09-14T00:25:57.622741+00:00,sim128a[9535]:,chat,4,91.16.104.129,Jaridan,9,German Transports,lolz
2012-09-14T00:26:13.595592+00:00,sim128a[9535]:,chat,4,91.16.104.129,Jaridan,9,German Transports,how did you do that? can you just delete lower aprts later on?
2012-09-14T00:26:35.651312+00:00,sim128a[9535]:,chat,4,91.16.104.129,Jaridan,9,German Transports,and how did you get the trucks there?xD
2012-09-14T00:26:35.716233+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,yeah you cfan remove road under neath
2012-09-14T00:27:59.760432+00:00,sim128a[9535]:,chat,4,91.16.104.129,Jaridan,9,German Transports,nice my planes are crashing right through the enemy mothership :D japanese suicide style
2012-09-14T00:28:16.084401+00:00,sim128a[9535]:,chat,6,88.165.36.112,paichtis,8,Helloworld Ltd,lol awesome ! :)
