2012-09-12T00:08:37.053320+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,"wait, I see a message from helloworld, when was he on ?"
2012-09-12T00:08:55.841072+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,like i said
2012-09-12T00:09:03.663475+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,he was on this morning or so
2012-09-12T00:09:12.270667+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,for maybe 2-3hours
2012-09-12T00:09:39.688492+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,he was only since then.... I just saw a message on map from him I think
2012-09-12T00:16:18.682075+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,are you there?
2012-09-12T00:17:10.448706+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,"thought you should know (343,139) is not getting coal fast enough.. which coal mines are you shipping from?"
2012-09-12T00:17:47.512569+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,i'm here
2012-09-12T00:17:55.633428+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,dont worry ill fix it
2012-09-12T00:18:23.698055+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,"I'll add power to (541,368) too.... ok?"
2012-09-12T00:19:26.941276+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,k
2012-09-12T00:20:24.404779+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,"but its not really the power thas missing, just a fourth train, i was hesitant at first, cause 3 were enough and the pax wasnt high enough to keep it stable over 2k output "
2012-09-12T00:21:08.875953+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,"as long as your trains can safely wait without lockups, anothe train would be good to have perhaps"
2012-09-12T00:21:31.160820+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,already added and on its way
2012-09-12T00:22:04.759187+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,when will you turn on the lumber line? :)
2012-09-12T00:22:08.849331+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,"it shouldnt be a problem, we have 1100 coal output and if i want i can reconnect (i did shut it down) the line from sheffield"
2012-09-12T00:22:19.836213+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,oh
2012-09-12T00:22:29.363603+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,i'm still working on the lumber >.<
2012-09-12T00:22:40.876864+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,i got like the hub created and 6 connected
2012-09-12T00:22:47.182831+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,its running as we speak
2012-09-12T00:22:56.327113+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,i'm still gonna connect the others now
2012-09-12T00:23:21.341221+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,i'm not sure though why my trains decided not to wait at the station even though i told em to wait for full load
2012-09-12T00:23:37.608967+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,but maybe it has to do with them being released from the depot or something
2012-09-12T00:24:00.086263+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,which item was highlighted in the line setup?  they go to highlited item fist when new
2012-09-12T00:24:56.291887+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,ah xD
2012-09-12T00:25:14.812583+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,y could be that something else was highlited
2012-09-12T00:25:27.723156+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,*highlighted
2012-09-12T00:25:39.345179+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,well doesnt matter they'll come around and do their stuff
2012-09-12T00:27:37.695748+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,my whole underground stuff takes up so much money xD but its funnyso it's worth it
2012-09-12T00:32:39.035245+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,"oh, you made british rails"
2012-09-12T00:33:27.616220+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,I got my line reversed when I made it earlier on this map... the circle line
2012-09-12T00:34:04.117338+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,you played this map before?
2012-09-12T00:34:08.754211+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,or you mean offline?
2012-09-12T00:34:16.103907+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,"no, I mean earlier in-game"
2012-09-12T00:34:24.765155+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,"(173,135)"
2012-09-12T00:36:31.940508+00:00,sim128a[9535]:,disconnect,5,98.251.79.180,Client#6
2012-09-12T00:36:55.951595+00:00,sim128a[9535]:,connect,5,98.251.79.180,Client#6
2012-09-12T00:37:47.859086+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,"(184,186)"
2012-09-12T00:38:57.016103+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,got enough coal^^
2012-09-12T00:39:02.972587+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,thx though
2012-09-12T00:39:19.265157+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,"oh, I powered it and I shipped passenger & mail"
2012-09-12T00:39:33.712107+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,=)
2012-09-12T00:39:43.146074+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,it' makes the city grow (passenger & mail)
2012-09-12T00:44:04.604897+00:00,sim128a[9535]:,disconnect,5,98.251.79.180,Client#6
2012-09-12T00:44:25.424540+00:00,sim128a[9535]:,connect,5,98.251.79.180,Client#6
2012-09-12T00:52:14.560285+00:00,sim128a[9535]:,connect,6,88.165.36.112,bubbleblob
2012-09-12T00:52:28.312952+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,yo alliance
2012-09-12T00:52:45.132773+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,that's helloworld!!!!1
2012-09-12T00:53:37.141298+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,ah right
2012-09-12T00:53:42.541060+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,got em mixed up lol
2012-09-12T00:53:45.058064+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,sry
2012-09-12T00:54:00.413992+00:00,sim128a[9535]:,chat,4,91.16.57.58,Jaridan,9,German Transports,"(3 am and still on the woodline, so you may forgive me lawl)"
2012-09-12T00:54:17.592111+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,i saw you are now shipping wood!
2012-09-12T00:55:09.911290+00:00,sim128a[9535]:,chat,6,88.165.36.112,bubbleblob,8,Helloworld Ltd,atrain I'm online and it's veryyyyyy late here ... can we do the exchange quickly ?
2012-09-12T00:55:37.677102+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,"actually, something happened (146,247) connected his refinery"
2012-09-12T00:56:07.948894+00:00,sim128a[9535]:,chat,5,98.251.79.180,Client#6,10,A-Train,"but you still want to do (233,279)?"
2012-09-12T00:57:04.504700+00:00,sim128a[9535]:,chat,6,88.165.36.112,bubbleblob,8,Helloworld Ltd,ok for this one the other we'll check when I'm not dying to sleep
