2012-09-10T00:00:32.480210+00:00,sim128a[9535]:,chat,5,91.16.75.140,Jaridan,9,German Transports,"that's also something i'm thinking about, can i transport more passngers (coal sludge for exampl) if i develop the stations seperately within the city"
2012-09-10T00:01:18.272878+00:00,sim128a[9535]:,chat,5,91.16.75.140,Jaridan,9,German Transports,or like now when everything clocks up at the airport due to small exploits anyway
2012-09-10T00:01:21.152867+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,"no, that works.. although kind of  a ""cheat"" :)"
2012-09-10T00:01:45.503545+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,"HOWERVER, if your station is full, nobody will want to go there (they don't go to full stations/destinations)"
2012-09-10T00:01:55.959357+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,full midway points don't matter though
2012-09-10T00:02:34.599194+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,so don't exceed the 2304 storage capacity for maximum passengers & mail coming to the city
2012-09-10T00:02:54.656525+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,and leaving the city too probably
2012-09-10T00:03:55.951555+00:00,sim128a[9535]:,chat,5,91.16.75.140,Jaridan,9,German Transports,"the question is: would more passengers from outside come if there were stations for all parts of the town or that taken care of, cause it's covered because the coverage is cheated so the city is covered?"
2012-09-10T00:04:30.956794+00:00,sim128a[9535]:,chat,6,98.251.79.180,Client#6,10,A-Train,"take care of, cause it's cheated, so separate stations won't help (they might hurt actually)"
2012-09-10T00:04:46.169154+00:00,sim128a[9535]:,disconnect,6,98.251.79.180,Client#6
2012-09-10T00:05:07.962799+00:00,sim128a[9535]:,connect,4,98.251.79.180,Client#6
2012-09-10T00:10:35.866411+00:00,sim128a[9535]:,connect,6,122.148.146.34,moblet
2012-09-10T00:12:05.917791+00:00,sim128a[9535]:,disconnect,4,98.251.79.180,Client#6
2012-09-10T00:12:06.076548+00:00,sim128a[9535]:,disconnect,6,122.148.146.34,moblet
2012-09-10T00:12:21.172126+00:00,sim128a[9535]:,connect,4,98.251.79.180,Client#6
2012-09-10T00:12:37.869975+00:00,sim128a[9535]:,connect,6,122.148.146.34,moblet
