2012-09-07T00:07:39.510502+00:00,sim128a[20102]:,disconnect,4,98.251.79.180,Client#6
2012-09-07T00:07:50.538916+00:00,sim128a[20102]:,connect,4,98.251.79.180,Client#6
2012-09-07T00:09:56.349439+00:00,sim128a[20102]:,connect,5,88.165.36.112,bubbleblob
2012-09-07T00:10:22.357038+00:00,sim128a[20102]:,chat,4,98.251.79.180,Client#6,10,A-Train,"bob/planes, which one is your account?"
2012-09-07T00:10:49.908277+00:00,sim128a[20102]:,chat,5,88.165.36.112,bubbleblob,8,Helloworld Ltd,helloworld
2012-09-07T00:11:17.529581+00:00,sim128a[20102]:,chat,4,98.251.79.180,Client#6,10,A-Train,"I put some power on (607,82) you were short on sand at glass mill"
2012-09-07T00:11:23.101068+00:00,sim128a[20102]:,chat,5,88.165.36.112,bubbleblob,8,Helloworld Ltd,that was your question ?
2012-09-07T00:12:19.834833+00:00,sim128a[20102]:,chat,4,98.251.79.180,Client#6,10,A-Train,"I also left you a message at (589,178)"
2012-09-07T00:12:56.182616+00:00,sim128a[20102]:,chat,5,88.165.36.112,bubbleblob,8,Helloworld Ltd,thnaks for the power
2012-09-07T00:16:09.607485+00:00,sim128a[20102]:,chat,4,98.251.79.180,Client#6,10,A-Train,k.... feel free to exchange passenger  ... you'll really boost passenger amounts
2012-09-07T00:19:35.239091+00:00,sim128a[20102]:,connect,7,122.148.146.34,Client#5
2012-09-07T00:20:59.813854+00:00,sim128a[20102]:,chat,4,98.251.79.180,Client#6,10,A-Train,"oh, I see what you did; you bounced them around a few stops first...  unfortunately, it's too many stops (>6) to get to me"
2012-09-07T00:21:52.573645+00:00,sim128a[20102]:,chat,5,88.165.36.112,bubbleblob,8,Helloworld Ltd,it's 4 to your hub
2012-09-07T00:22:14.345217+00:00,sim128a[20102]:,chat,4,98.251.79.180,Client#6,10,A-Train,really?  how? I count more
2012-09-07T00:22:48.893566+00:00,sim128a[20102]:,chat,5,88.165.36.112,bubbleblob,8,Helloworld Ltd,glass > edge > sheeps > view > yourhub
2012-09-07T00:23:17.055023+00:00,sim128a[20102]:,chat,5,88.165.36.112,bubbleblob,8,Helloworld Ltd,I'm adding capacity since now you've added some
2012-09-07T00:24:41.424639+00:00,sim128a[20102]:,chat,4,98.251.79.180,Client#6,10,A-Train,where is view?
