Dec  8 01:03:14,0,255,Right now 1 clients are connected.
Dec  8 01:43:27,0,255,Right now 0 clients are connected.
Dec  8 02:14:29,0,255,Right now 1 clients are connected.
Dec  8 02:17:22,0,255,Right now 2 clients are connected.
Dec  8 02:17:58,5,13,Hello
Dec  8 02:18:19,4,12,Hi!
Dec  8 02:19:01,4,12,Let me know if you need something from me
Dec  8 02:19:15,4,12,I'll be fixing up the freight interchanges soon
Dec  8 02:20:30,5,13,"There is a gas station at 688,366 that could be started."
Dec  8 02:21:56,4,12,I'm going to build the oil net all integrated once I fix it in the north. I'll connect all of the southern gas stations using your player and leave the rest to you.
Dec  8 02:25:11,0,255,Right now 1 clients are connected.
Dec  8 02:25:39,0,255,Right now 2 clients are connected.
Dec  8 02:36:49,0,255,Right now 1 clients are connected.
Dec  8 02:37:13,0,255,Right now 2 clients are connected.
Dec  8 02:44:05,0,255,Right now 1 clients are connected.
Dec  8 02:44:24,0,255,Right now 2 clients are connected.
Dec  8 03:08:22,0,255,Right now 1 clients are connected.
Dec  8 03:24:51,0,255,Right now 2 clients are connected.
Dec  8 03:35:03,0,255,Right now 1 clients are connected.
Dec  8 03:35:30,0,255,Right now 2 clients are connected.
Dec  8 03:39:01,5,13,"What is it that you want to hual from your sign at 163,215 ?"
Dec  8 03:39:21,4,12,stone from that quarry
Dec  8 03:41:12,5,13,I'll be willing to transport it to the interchange
Dec  8 03:42:06,4,12,"I just thought it would be easier to move by barge. But if you want to do it, feel free"
Dec  8 03:42:56,4,12,"I will also need sand from 180, 363 and 188, 373, but not for at least a day or two..."
Dec  8 03:43:48,5,13,"I'll the lines in place, ready to go by then."
Dec  8 03:44:23,4,12,You will just hook into SPax to get there?
Dec  8 03:45:16,5,13,Yes
Dec  8 03:48:10,0,255,Right now 1 clients are connected.
Dec  8 03:48:34,0,255,Right now 2 clients are connected.
Dec  8 04:03:33,0,255,Right now 1 clients are connected.
Dec  8 04:10:14,0,255,Right now 0 clients are connected.
Dec  8 04:10:37,0,255,Right now 1 clients are connected.
Dec  8 04:18:30,0,255,Right now 2 clients are connected.
Dec  8 04:30:37,0,255,Right now 1 clients are connected.
Dec  8 04:33:10,0,255,Right now 0 clients are connected.
Dec  8 11:14:03,0,255,Right now 1 clients are connected.
Dec  8 11:22:19,0,255,Right now 0 clients are connected.
Dec  8 11:22:41,0,255,Right now 1 clients are connected.
Dec  8 11:39:59,0,255,Right now 0 clients are connected.
Dec  8 13:11:49,0,255,Right now 1 clients are connected.
Dec  8 13:13:08,0,255,Right now 0 clients are connected.
Dec  8 15:11:48,0,255,Right now 1 clients are connected.
Dec  8 15:36:14,0,255,Right now 0 clients are connected.
Dec  8 15:51:24,0,255,Right now 1 clients are connected.
Dec  8 16:01:42,0,255,Right now 0 clients are connected.
Dec  8 17:16:00,0,255,Right now 1 clients are connected.
Dec  8 17:47:56,0,255,Right now 0 clients are connected.
Dec  8 20:08:39,0,255,Right now 1 clients are connected.
Dec  8 20:09:25,0,255,Right now 0 clients are connected.
Dec  8 21:19:11,0,255,Right now 1 clients are connected.
Dec  8 21:49:58,0,255,Right now 0 clients are connected.
Dec  8 23:29:25,0,255,Right now 1 clients are connected.
