Jul  7 07:57:58,0,255,Right now 1 clients are connected.
Jul  7 07:58:09,0,255,Right now 0 clients are connected.
Jul  7 08:36:21,0,255,Right now 1 clients are connected.
Jul  7 08:37:33,0,255,Right now 0 clients are connected.
Jul  7 08:37:49,0,255,Right now 1 clients are connected.
Jul  7 08:38:32,0,255,Right now 0 clients are connected.
Jul  7 08:38:58,0,255,Right now 1 clients are connected.
Jul  7 09:15:57,0,255,Right now 0 clients are connected.
Jul  7 09:16:13,0,255,Right now 1 clients are connected.
Jul  7 09:17:32,0,255,Right now 0 clients are connected.
Jul  7 09:17:49,0,255,Right now 1 clients are connected.
Jul  7 09:27:45,0,255,Right now 0 clients are connected.
Jul  7 09:27:58,0,255,Right now 1 clients are connected.
Jul  7 09:28:40,0,255,Right now 0 clients are connected.
Jul  7 09:28:51,0,255,Right now 1 clients are connected.
Jul  7 09:32:20,0,255,Right now 0 clients are connected.
Jul  7 09:32:55,0,255,Right now 1 clients are connected.
Jul  7 09:36:33,0,255,Right now 0 clients are connected.
Jul  7 09:36:45,0,255,Right now 1 clients are connected.
Jul  7 09:40:11,0,255,Right now 0 clients are connected.
Jul  7 09:40:22,0,255,Right now 1 clients are connected.
Jul  7 09:41:06,0,255,Right now 0 clients are connected.
Jul  7 09:41:21,0,255,Right now 1 clients are connected.
Jul  7 10:00:14,0,255,Right now 0 clients are connected.
Jul  7 10:00:25,0,255,Right now 1 clients are connected.
Jul  7 10:02:23,0,255,Right now 0 clients are connected.
