2012-11-10T00:00:00.993061+00:00,sim128b[14076]:,chat,4,178.201.227.14,Art Vandelay,13,Vandelay Industries,Paktown looks good
2012-11-10T00:00:09.606525+00:00,sim128b[14076]:,chat,3,98.251.79.180,Client#5,9,A-Train Transport,"after paktown, the next closest city south is cowboy or holden"
2012-11-10T00:00:36.885290+00:00,sim128b[14076]:,chat,2,91.16.87.196,Client#4,7,German Trains Transport,wouldnt a good and easy line be gi->botw -> rye city  -> valley civtorian -> simpletron ->orygun& caulfield -> holden -> paktown -> gi
2012-11-10T00:00:58.581511+00:00,sim128b[14076]:,chat,3,98.251.79.180,Client#5,9,A-Train Transport,"or after paktown, you could connect to yoru loop in the middle of nowhere (between cowboy and holden)"
2012-11-10T00:02:09.332289+00:00,sim128b[14076]:,chat,3,98.251.79.180,Client#5,9,A-Train Transport,"if you want to connect your loop directly, you could do what german suggested or something similar....."
2012-11-10T00:02:51.231148+00:00,sim128b[14076]:,chat,2,91.16.87.196,Client#4,7,German Trains Transport,man i bought around 60 of those 400 km/h trains within 3 years
2012-11-10T00:03:30.010972+00:00,sim128b[14076]:,chat,2,91.16.87.196,Client#4,7,German Trains Transport,"they look so cool , they should be painted black&orange imo"
2012-11-10T00:07:06.482363+00:00,sim128b[14076]:,chat,3,98.251.79.180,Client#5,9,A-Train Transport,"vandelay, do you think my stations will be too much in the way when you build in those cities?"
2012-11-10T00:07:21.505426+00:00,sim128b[14076]:,chat,4,178.201.227.14,Art Vandelay,13,Vandelay Industries,I'm starting with GI-botw- caulfield-orygun-cowboy-paktown-GI and I'm going to conncect some of the smaller cities by monorail
2012-11-10T00:08:46.890836+00:00,sim128b[14076]:,chat,3,98.251.79.180,Client#5,9,A-Train Transport,hey vandelay!!!  if you build in orygun city... can I build in tulatin meadow and run a passenger & mail ship to you in orygun?!
2012-11-10T00:08:51.628144+00:00,sim128b[14076]:,chat,4,178.201.227.14,Art Vandelay,13,Vandelay Industries,If something is in the way I'm going to tell you. I can't say right now
2012-11-10T00:09:18.980479+00:00,sim128b[14076]:,chat,3,98.251.79.180,Client#5,9,A-Train Transport,passenger ships make good money... but I never really use them.... maybe this is a chance
2012-11-10T00:09:19.610431+00:00,sim128b[14076]:,chat,4,178.201.227.14,Art Vandelay,13,Vandelay Industries,Sounds like a plan
2012-11-10T00:09:55.950392+00:00,sim128b[14076]:,disconnect,2,91.16.87.196,Client#4
2012-11-10T00:10:09.908458+00:00,sim128b[14076]:,connect,2,91.16.87.196,Client#4
2012-11-10T00:12:03.679953+00:00,sim128b[14076]:,chat,3,98.251.79.180,Client#5,9,A-Train Transport,"vandelay, I wonder if I might be able to use one of your fisheries... I am slightly short on fish and have no more I can connect but yours"
2012-11-10T00:12:23.701641+00:00,sim128b[14076]:,chat,4,178.201.227.14,Art Vandelay,13,Vandelay Industries,Go ahead
2012-11-10T00:12:40.261754+00:00,sim128b[14076]:,chat,3,98.251.79.180,Client#5,9,A-Train Transport,thanks
2012-11-10T00:12:45.105275+00:00,sim128b[14076]:,chat,4,178.201.227.14,Art Vandelay,13,Vandelay Industries,yw
2012-11-10T00:15:13.600668+00:00,sim128b[14076]:,chat,3,98.251.79.180,Client#5,9,A-Train Transport,we can clear those houses if you want the rail aboveground
2012-11-10T00:15:21.465153+00:00,sim128b[14076]:,chat,2,91.16.87.196,Client#4,7,German Trains Transport,"btw, atrain, you still think vsville stations is useful? there's not much pax going through it to newberg, especially because you have a loop aswell now"
2012-11-10T00:16:19.625683+00:00,sim128b[14076]:,chat,3,98.251.79.180,Client#5,9,A-Train Transport,"yeah, it's not doing much is it? :)  perhaps we could leave it just for fun... and if it ever causes problems reconsider what to do?"
2012-11-10T00:16:24.957639+00:00,sim128b[14076]:,chat,4,178.201.227.14,Art Vandelay,13,Vandelay Industries,Leave those poor people who live in those houses alone.
2012-11-10T00:17:05.872913+00:00,sim128b[14076]:,chat,2,91.16.87.196,Client#4,7,German Trains Transport,"well we cant delete it anyway, just saying, because i added a little too many trains i think and stopping there creates a slight bottleneck as you can see"
2012-11-10T00:17:46.982896+00:00,sim128b[14076]:,chat,3,98.251.79.180,Client#5,9,A-Train Transport,"is that the only spot that is bottlenecks?  If you think you would rather cancel that station, let me know"
2012-11-10T00:18:02.482010+00:00,sim128b[14076]:,chat,3,98.251.79.180,Client#5,9,A-Train Transport,"btw, how long ago did you add trains to that system?"
2012-11-10T00:18:10.322154+00:00,sim128b[14076]:,disconnect,2,91.16.87.196,Client#4
