2012-11-11T00:01:07.835519+00:00,sim128b[14076]:,disconnect,2,91.16.58.197,Client#3
2012-11-11T00:01:22.396207+00:00,sim128b[14076]:,connect,2,91.16.58.197,Client#3
2012-11-11T00:01:27.985253+00:00,sim128b[14076]:,chat,4,98.251.79.180,Client#4,9,A-Train Transport,"delete 2 tracks arout 250,153"
2012-11-11T00:03:03.914964+00:00,sim128b[14076]:,chat,4,98.251.79.180,Client#4,9,A-Train Transport,delet that track east of bridge 2 tiles
2012-11-11T00:06:09.894392+00:00,sim128b[14076]:,chat,4,98.251.79.180,Client#4,9,A-Train Transport,afk
2012-11-11T00:07:45.486600+00:00,sim128b[14076]:,chat,2,91.16.58.197,Client#3,7,German Trains Transport,wait
2012-11-11T00:07:59.902440+00:00,sim128b[14076]:,chat,2,91.16.58.197,Client#3,7,German Trains Transport,can u delete your limiter @ signs @ gi?
2012-11-11T00:19:06.096933+00:00,sim128b[14076]:,chat,4,98.251.79.180,Client#4,9,A-Train Transport,do you want to build on west side?  then you wouldn't hae to tunnel under on south side
2012-11-11T00:19:29.490014+00:00,sim128b[14076]:,chat,2,91.16.58.197,Client#3,7,German Trains Transport,nah its ok
2012-11-11T00:19:38.749822+00:00,sim128b[14076]:,chat,2,91.16.58.197,Client#3,7,German Trains Transport,east side's fine for me
2012-11-11T00:20:47.013895+00:00,sim128b[14076]:,disconnect,2,91.16.58.197,Client#3
2012-11-11T00:21:02.123387+00:00,sim128b[14076]:,connect,2,91.16.58.197,Client#3
2012-11-11T00:23:31.498359+00:00,sim128b[14076]:,disconnect,2,91.16.58.197,Client#3
2012-11-11T00:23:46.664973+00:00,sim128b[14076]:,connect,2,91.16.58.197,Client#3
2012-11-11T00:26:31.567014+00:00,sim128b[14076]:,chat,2,91.16.58.197,Client#3,7,German Trains Transport,you can delete stations in tulatin btw
2012-11-11T00:26:38.280682+00:00,sim128b[14076]:,chat,2,91.16.58.197,Client#3,7,German Trains Transport,and thx :D
2012-11-11T00:26:57.821273+00:00,sim128b[14076]:,chat,4,98.251.79.180,Client#4,12,ask in chat for account,"na, I was saving those for when I build stops in tulatin"
2012-11-11T00:27:14.547243+00:00,sim128b[14076]:,chat,2,91.16.58.197,Client#3,7,German Trains Transport,"oh, you wanted to build in tulatin?"
2012-11-11T00:27:34.940013+00:00,sim128b[14076]:,chat,4,98.251.79.180,Client#4,9,A-Train Transport,"yeah, remember we talked about me using ships for that city?"
2012-11-11T00:27:52.253692+00:00,sim128b[14076]:,chat,2,91.16.58.197,Client#3,7,German Trains Transport,"no, not rly, but i'm bad at remembering some stuff"
2012-11-11T00:28:08.478272+00:00,sim128b[14076]:,chat,4,98.251.79.180,Client#4,9,A-Train Transport,well I was talking with vandelay
2012-11-11T00:28:08.659426+00:00,sim128b[14076]:,chat,2,91.16.58.197,Client#3,7,German Trains Transport,"so, should i delete my stuff in tulatin?(no prob for me"
2012-11-11T00:28:36.365268+00:00,sim128b[14076]:,chat,3,178.201.227.14,Art Vandelay,13,Vandelay Industries,??? I didn't pay attention
