2012-11-07T00:00:15.442744+00:00,sim128b[14076]:,chat,3,98.251.79.180,Client#5,13,Vandelay Industries,glass setup!!!
2012-11-07T00:00:38.833935+00:00,sim128b[14076]:,chat,5,178.201.227.14,Art Vandelay,5,Vandelay Industries,Yay!
2012-11-07T00:05:17.691570+00:00,sim128b[14076]:,chat,3,98.251.79.180,Client#5,13,Vandelay Industries,is german here?
2012-11-07T00:05:40.883039+00:00,sim128b[14076]:,chat,5,178.201.227.14,Art Vandelay,5,Bankruptcy Inc.,"He left, but he'll be back"
2012-11-07T00:07:28.196980+00:00,sim128b[14076]:,connect,2,91.16.54.218,Jaridan
2012-11-07T00:07:47.815989+00:00,sim128b[14076]:,chat,5,178.201.227.14,Art Vandelay,5,Bankruptcy Inc.,Told you he'd be back
2012-11-07T00:10:05.449757+00:00,sim128b[14076]:,chat,3,98.251.79.180,Client#5,13,Vandelay Industries,is german here?
2012-11-07T00:10:15.348760+00:00,sim128b[14076]:,chat,2,91.16.54.218,Jaridan,7,German Trains Transport,no im not
2012-11-07T00:10:38.030537+00:00,sim128b[14076]:,chat,3,98.251.79.180,Client#5,13,Vandelay Industries,"jaridan, you don't have to actually run powerlines to every plant.... I just mean put a transformer till someone asks"
2012-11-07T00:11:19.154871+00:00,sim128b[14076]:,chat,3,98.251.79.180,Client#5,13,Vandelay Industries,the transformer would be enough to reserve/protect it
2012-11-07T00:11:31.791549+00:00,sim128b[14076]:,chat,3,98.251.79.180,Client#5,13,Vandelay Industries,"BTW, you said you wanted to make a coal line right?"
2012-11-07T00:11:38.453046+00:00,sim128b[14076]:,chat,2,91.16.54.218,Jaridan,7,German Trains Transport,yes?....
2012-11-07T00:11:40.587696+00:00,sim128b[14076]:,chat,2,91.16.54.218,Jaridan,7,German Trains Transport,why?
2012-11-07T00:11:49.112615+00:00,sim128b[14076]:,chat,3,98.251.79.180,Client#5,13,Vandelay Industries,do you want to send me some coal? :)
2012-11-07T00:11:57.459451+00:00,sim128b[14076]:,chat,2,91.16.54.218,Jaridan,7,German Trains Transport,where?
2012-11-07T00:11:59.429181+00:00,sim128b[14076]:,chat,3,98.251.79.180,Client#5,13,Vandelay Industries,"you get to make a line, I get some coal?"
2012-11-07T00:12:17.613603+00:00,sim128b[14076]:,chat,3,98.251.79.180,Client#5,13,Vandelay Industries,"(624,4) is where the coal mine is"
2012-11-07T00:12:40.875682+00:00,sim128b[14076]:,chat,3,98.251.79.180,Client#5,13,Vandelay Industries,and we can pick where to meet
2012-11-07T00:12:50.669368+00:00,sim128b[14076]:,chat,2,91.16.54.218,Jaridan,7,German Trains Transport,xD?
