2012-11-26T00:21:18.090156+00:00,sim128b[29384]:,disconnect,2,91.16.87.160,Client#5
2012-11-26T00:21:38.498825+00:00,sim128b[29384]:,connect,3,91.16.87.160,Client#5
2012-11-26T01:28:26.774109+00:00,sim128b[29384]:,connect,2,98.251.79.180,Client#6
2012-11-26T01:28:47.595293+00:00,sim128b[29384]:,chat,2,98.251.79.180,Client#6,15,,yo
2012-11-26T01:30:38.751683+00:00,sim128b[29384]:,disconnect,2,98.251.79.180,Client#6
2012-11-26T01:53:45.916001+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,yo
2012-11-26T02:07:15.752304+00:00,sim128b[29384]:,connect,2,98.251.79.180,Client#6
2012-11-26T02:07:27.829836+00:00,sim128b[29384]:,chat,2,98.251.79.180,Client#6,15,,yo
2012-11-26T02:34:53.472008+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,yo
2012-11-26T02:35:29.480096+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,you building anything atm?
2012-11-26T02:36:40.746483+00:00,sim128b[29384]:,chat,2,98.251.79.180,Client#6,9,A-Train Transport,there is 1 min lag
2012-11-26T02:36:55.293679+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,?
2012-11-26T02:37:01.456647+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,i dont have any lag at all
2012-11-26T02:37:21.215760+00:00,sim128b[29384]:,chat,2,98.251.79.180,Client#6,9,A-Train Transport,exit and come back
2012-11-26T02:37:34.250586+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,...ok?
2012-11-26T02:37:36.086997+00:00,sim128b[29384]:,disconnect,3,91.16.87.160,Client#5
2012-11-26T02:38:05.765124+00:00,sim128b[29384]:,connect,3,91.16.87.160,Client#5
2012-11-26T02:38:22.010017+00:00,sim128b[29384]:,chat,2,98.251.79.180,Client#6,9,A-Train Transport,try it
2012-11-26T02:38:33.771703+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,try what? building something?
2012-11-26T02:38:49.468045+00:00,sim128b[29384]:,chat,2,98.251.79.180,Client#6,9,A-Train Transport,exit game
2012-11-26T02:39:02.103704+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,i closed the whole application
2012-11-26T02:39:08.828037+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,restarted it and here i am
2012-11-26T02:39:12.510733+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,"no lag "
2012-11-26T02:39:26.920527+00:00,sim128b[29384]:,chat,2,98.251.79.180,Client#6,9,A-Train Transport,"i mean now,can u?"
2012-11-26T02:39:29.594195+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,well except that 0.3 s lag that you always have
2012-11-26T02:39:38.320744+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,i just did? but i can again if you want
2012-11-26T02:40:05.103808+00:00,sim128b[29384]:,disconnect,3,91.16.87.160,Client#5
2012-11-26T02:40:35.011402+00:00,sim128b[29384]:,connect,3,91.16.87.160,Client#5
2012-11-26T02:40:35.012901+00:00,sim128b[29384]:,chat,2,98.251.79.180,Client#6,9,A-Train Transport,it doesnt say you joined
2012-11-26T02:40:59.277887+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,well i restarted twice so far
2012-11-26T02:40:59.469919+00:00,sim128b[29384]:,chat,2,98.251.79.180,Client#6,9,A-Train Transport,it didn't save either
2012-11-26T02:41:02.158498+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,no lag
2012-11-26T02:41:02.547951+00:00,sim128b[29384]:,disconnect,2,98.251.79.180,Client#6
2012-11-26T02:41:29.636443+00:00,sim128b[29384]:,connect,2,98.251.79.180,Client#6
2012-11-26T02:41:33.774916+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,maybe i'm too good for the server :D
2012-11-26T02:42:01.217393+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,maybe your isp is derping around?
2012-11-26T02:43:04.285507+00:00,sim128b[29384]:,chat,2,98.251.79.180,Client#6,9,A-Train Transport,wich version you ot?
2012-11-26T02:43:09.965025+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,wut?
2012-11-26T02:43:20.482829+00:00,sim128b[29384]:,chat,2,98.251.79.180,Client#6,9,A-Train Transport,wingdi?
2012-11-26T02:43:28.283425+00:00,sim128b[29384]:,chat,2,98.251.79.180,Client#6,9,A-Train Transport,sdl?
2012-11-26T02:43:42.034897+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,"ugh , sdl? the standard one for windows"
2012-11-26T02:44:07.713821+00:00,sim128b[29384]:,chat,2,98.251.79.180,Client#6,9,A-Train Transport,maybe gdi has probs?
2012-11-26T02:44:21.060020+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,why you think that?...
2012-11-26T02:44:23.786127+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,i mean
2012-11-26T02:44:30.794265+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,lag is not produced by the game
2012-11-26T02:44:44.950513+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,"there is ping""lag and fpslag for example"
2012-11-26T02:45:15.303779+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,and so far your simutrans worked without a problem so i don't see how it could be responsible all of a sudden
2012-11-26T02:45:34.144404+00:00,sim128b[29384]:,chat,2,98.251.79.180,Client#6,9,A-Train Transport,"your game wos on sdl, so aybe that's why"
2012-11-26T02:45:50.862133+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,i have no idea what my simutrans is compiled with
2012-11-26T02:46:21.129708+00:00,sim128b[29384]:,chat,2,98.251.79.180,Client#6,9,A-Train Transport,what simloops # do you get?
2012-11-26T02:46:22.370498+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,which is a bit embarassing...considering i'm studying informatics...
2012-11-26T02:46:30.844559+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,simloops #?
2012-11-26T02:46:50.736849+00:00,sim128b[29384]:,chat,2,98.251.79.180,Client#6,9,A-Train Transport,in display settings
2012-11-26T02:47:10.150236+00:00,sim128b[29384]:,chat,3,91.16.87.160,Client#5,7,German Trains Transport,oh i c
2012-11-26T02:47:18.616778+00:00,sim128b[29384]:,chat,2,98.251.79.180,Client#6,9,A-Train Transport,watch it for a min
