May  1 00:19:32,0,255,Right now 0 clients are connected.
May  1 00:33:47,0,255,Right now 1 clients are connected.
May  1 00:36:53,0,255,Right now 0 clients are connected.
May  1 02:21:47,0,255,Right now 1 clients are connected.
May  1 02:47:06,0,255,Right now 0 clients are connected.
May  1 03:34:33,0,255,Right now 1 clients are connected.
May  1 03:53:48,0,255,Right now 2 clients are connected.
May  1 03:55:17,0,255,Right now 1 clients are connected.
May  1 03:55:45,0,255,Right now 2 clients are connected.
May  1 03:57:24,3,10,hi yellow
May  1 03:57:34,2,3,hi
May  1 03:58:00,2,3,"427,60 :("
May  1 03:58:07,2,3,yea...
May  1 03:58:33,3,10,i know - even in st davids
May  1 03:58:39,2,3,i'm tired of the complicated-ness...
May  1 03:59:29,3,10,yeah and even at bradford- the guy put bus stops to compete with me - think i should go mean lol
May  1 04:00:25,2,3,where is bradford?
May  1 04:00:36,3,10,"53,468"
May  1 04:01:27,3,10,i liked it when it was just u purple blue and i :P at least we had some rules about towns lol
May  1 04:01:45,2,3,yea
May  1 04:02:12,2,3,me2
May  1 04:02:22,3,10,it was desycning so much last night with 7 clients lol i couldnt even build
May  1 04:03:00,2,3,and i gave up and decided to leave it for today lol
May  1 04:03:13,3,10,while it's quiet :P
May  1 04:04:37,2,3,"passenger union put another bridge at 365,114 :O"
May  1 04:05:00,3,10,yeah to the airport he's running :P
May  1 04:05:49,2,3,was my bridge (wells link 1981) too crowded? or too slow? :S
May  1 04:05:55,2,3,hmm
May  1 04:07:19,2,3,"i've done my stuff at 370,117"
May  1 04:07:33,3,10,"lol at 125,424"
May  1 04:07:39,2,3,doesn't look nice :P but it works
May  1 04:07:50,2,3,wow
May  1 04:07:58,3,10,nar looks much better
May  1 04:12:49,3,10,"have u seen 430,162 and surrounds?"
May  1 04:12:58,0,255,Right now 1 clients are connected.
May  1 04:13:21,0,255,Right now 2 clients are connected.
May  1 04:13:36,2,3,yea...
May  1 04:13:45,2,3,i liked it when it was simple :P
May  1 04:14:36,2,3,and we were right about building double tracks at the beginning :P
May  1 04:14:55,3,10,more quadriple tracks is needed
May  1 04:15:45,2,3,:P
May  1 04:16:09,3,10,"hence blue at 335,151"
May  1 04:17:09,2,3,:P
May  1 04:17:24,2,3,six tracks if we count yours as well :P
May  1 04:17:47,3,10,its a different line :P
May  1 04:19:31,2,3,but neatly laid next to each other :P
May  1 04:24:36,3,10,what u working on yellow?
May  1 04:24:44,2,3,nothing :P
May  1 04:24:57,3,10,ok :P
May  1 04:26:02,3,10,im thinking i need to re-organise my line names
May  1 04:27:19,0,255,Right now 1 clients are connected.
May  1 04:27:39,0,255,Right now 2 clients are connected.
May  1 04:27:46,2,3,but u have an awful lot of lines :P
May  1 04:28:08,3,10,i know :( it makes things organised- but need to be maintained :P
May  1 04:28:11,2,3,"397,59..."
May  1 04:28:52,0,255,Right now 0 clients are connected.
May  1 04:29:28,0,255,Right now 2 clients are connected.
May  1 04:33:21,0,255,Right now 1 clients are connected.
May  1 04:33:42,0,255,Right now 2 clients are connected.
May  1 04:34:39,0,255,Right now 1 clients are connected.
May  1 04:35:02,0,255,Right now 2 clients are connected.
May  1 04:36:14,0,255,Right now 1 clients are connected.
May  1 04:36:41,0,255,Right now 2 clients are connected.
May  1 04:38:45,2,10,"btw yellow have u seen 76,471 - it's nuts"
May  1 04:39:10,2,10,playing dirty yellow? lol
May  1 04:39:39,0,255,Right now 0 clients are connected.
May  1 04:40:04,0,255,Right now 1 clients are connected.
May  1 04:40:14,2,3,nope
May  1 04:40:32,0,255,Right now 2 clients are connected.
May  1 04:40:52,2,3,i've made a tunnel for his trucks...
May  1 04:41:30,3,10,yeah but that's so expensive- eek
May  1 04:43:34,2,3,doesn't matter :P
