2012-06-27T01:38:57.100179+00:00,sim64a[23267]:,connect,6,98.141.195.146,Fifty
2012-06-27T01:42:00.397868+00:00,sim64a[23267]:,connect,7,98.141.195.146,Fifty
2012-06-27T01:54:23.869747+00:00,sim64a[23267]:,connect,8,60.246.152.226,penhong
2012-06-27T01:54:23.978546+00:00,sim64a[23267]:,disconnect,2,98.141.195.146,Fifty
2012-06-27T01:54:23.978591+00:00,sim64a[23267]:,disconnect,3,98.141.195.146,Fifty
2012-06-27T01:54:23.978617+00:00,sim64a[23267]:,disconnect,4,187.40.114.3,Client#4
2012-06-27T01:54:23.978640+00:00,sim64a[23267]:,disconnect,5,95.160.218.169,Client#5
2012-06-27T01:54:23.978667+00:00,sim64a[23267]:,disconnect,6,98.141.195.146,Fifty
2012-06-27T01:55:38.579011+00:00,sim64a[23267]:,chat,7,98.141.195.146,Fifty,10,RF&P,Pocket? are you here?
2012-06-27T01:55:57.327906+00:00,sim64a[23267]:,chat,8,60.246.152.226,penhong,15,,yes
2012-06-27T01:56:20.206956+00:00,sim64a[23267]:,chat,7,98.141.195.146,Fifty,10,RF&P,"The jam at 370, 314 has happened again."
2012-06-27T01:56:26.044213+00:00,sim64a[23267]:,disconnect,8,60.246.152.226,penhong
2012-06-27T01:56:59.507507+00:00,sim64a[23267]:,connect,2,60.246.152.226,penhong
2012-06-27T01:59:11.857296+00:00,sim64a[23267]:,chat,2,60.246.152.226,penhong,13,pocket transport,ar I am solving it
2012-06-27T01:59:21.064913+00:00,sim64a[23267]:,chat,7,98.141.195.146,Fifty,10,RF&P,"I think maybe the choose signals are misplaced, though I am not sure."
2012-06-27T02:00:11.802729+00:00,sim64a[23267]:,chat,7,98.141.195.146,Fifty,10,RF&P,"Anyway, it is getting late where I live, so I will be off. Bye!"
2012-06-27T02:00:31.919563+00:00,sim64a[23267]:,chat,2,60.246.152.226,penhong,13,pocket transport,oh
2012-06-27T02:01:05.103489+00:00,sim64a[23267]:,chat,2,60.246.152.226,penhong,13,pocket transport," byebye"
2012-06-27T02:01:09.002578+00:00,sim64a[23267]:,disconnect,7,98.141.195.146,Fifty
2012-06-27T02:01:58.292682+00:00,sim64a[23267]:,chat,2,60.246.152.226,penhong,13,pocket transport,"I here in morning =="""
2012-06-27T02:05:41.042023+00:00,sim64a[23267]:,connect,3,60.246.152.226,penhong
2012-06-27T02:31:24.473687+00:00,sim64a[23267]:,connect,4,60.246.152.226,penhong
2012-06-27T02:46:25.291176+00:00,sim64a[23267]:,connect,5,60.246.152.226,penhong
2012-06-27T02:56:24.735333+00:00,sim64a[23267]:,connect,6,60.246.152.226,penhong
2012-06-27T03:02:50.595072+00:00,sim64a[23267]:,connect,7,60.246.152.226,penhong
2012-06-27T11:48:16.618419+00:00,sim64a[23267]:,disconnect,2,60.246.152.226,penhong
2012-06-27T11:48:16.618459+00:00,sim64a[23267]:,disconnect,3,60.246.152.226,penhong
2012-06-27T11:48:16.618806+00:00,sim64a[23267]:,disconnect,4,60.246.152.226,penhong
2012-06-27T11:48:16.618838+00:00,sim64a[23267]:,disconnect,5,60.246.152.226,penhong
2012-06-27T11:48:16.618859+00:00,sim64a[23267]:,disconnect,6,60.246.152.226,penhong
2012-06-27T11:48:16.618880+00:00,sim64a[23267]:,disconnect,7,60.246.152.226,penhong
2012-06-27T11:48:42.849126+00:00,sim64a[23267]:,connect,8,60.246.176.112,penhong
2012-06-27T11:56:59.872583+00:00,sim64a[23267]:,disconnect,8,60.246.176.112,penhong
2012-06-27T11:57:32.623436+00:00,sim64a[23267]:,connect,2,60.246.176.112,penhong
2012-06-27T12:01:15.755091+00:00,sim64a[23267]:,connect,3,60.246.176.112,penhong
2012-06-27T12:06:05.016560+00:00,sim64a[23267]:,disconnect,2,60.246.176.112,penhong
2012-06-27T12:06:05.016590+00:00,sim64a[23267]:,disconnect,3,60.246.176.112,penhong
2012-06-27T12:06:34.261872+00:00,sim64a[23267]:,connect,4,60.246.176.112,penhong
2012-06-27T12:36:32.055456+00:00,sim64a[23267]:,disconnect,4,60.246.176.112,penhong
2012-06-27T12:37:03.096046+00:00,sim64a[23267]:,connect,2,60.246.176.112,penhong
2012-06-27T13:01:01.832423+00:00,sim64a[23267]:,disconnect,2,60.246.176.112,penhong
2012-06-27T13:02:12.268181+00:00,sim64a[23267]:,connect,2,60.246.176.112,penhong
2012-06-27T13:44:53.362033+00:00,sim64a[23267]:,disconnect,2,60.246.176.112,penhong
2012-06-27T13:46:01.463645+00:00,sim64a[23267]:,connect,3,60.246.176.112,penhong
2012-06-27T14:05:02.440610+00:00,sim64a[23267]:,disconnect,3,60.246.176.112,penhong
2012-06-27T14:18:41.109243+00:00,sim64a[23267]:,connect,2,60.246.176.112,penhong
2012-06-27T14:19:46.857891+00:00,sim64a[23267]:,connect,3,61.117.160.5,Client#11
2012-06-27T14:23:00.480035+00:00,sim64a[23267]:,disconnect,3,61.117.160.5,Client#11
2012-06-27T14:27:30.881852+00:00,sim64a[23267]:,connect,3,60.246.176.112,penhong
2012-06-27T14:54:36.746852+00:00,sim64a[23267]:,connect,4,60.246.176.112,penhong
2012-06-27T17:45:31.493386+00:00,sim64a[23267]:,connect,5,69.138.176.94,Fifty
2012-06-27T19:23:38.660396+00:00,sim64a[23267]:,connect,6,69.138.176.94,Fifty
2012-06-27T21:55:43.325769+00:00,sim64a[23267]:,connect,8,69.138.176.94,Fifty
2012-06-27T22:23:56.823662+00:00,sim64a[23267]:,disconnect,2,60.246.176.112,penhong
2012-06-27T22:23:56.823879+00:00,sim64a[23267]:,disconnect,3,60.246.176.112,penhong
2012-06-27T22:23:56.824126+00:00,sim64a[23267]:,disconnect,4,60.246.176.112,penhong
2012-06-27T22:23:56.824392+00:00,sim64a[23267]:,disconnect,5,69.138.176.94,Fifty
2012-06-27T22:23:56.824631+00:00,sim64a[23267]:,disconnect,6,69.138.176.94,Fifty
2012-06-27T22:23:56.824865+00:00,sim64a[23267]:,disconnect,8,69.138.176.94,Fifty
2012-06-27T22:52:39.231641+00:00,sim64a[23267]:,connect,2,69.138.176.94,Fifty
2012-06-27T23:00:51.389048+00:00,sim64a[23267]:,connect,3,69.138.176.94,Fifty
