2012-10-29T02:07:48.438148+00:00,sim64b[22042]:,connect,10,98.141.195.201,Fifty
2012-10-29T10:11:37.074525+00:00,sim64b[22042]:,disconnect,3,81.201.60.162,marek
2012-10-29T10:11:37.074710+00:00,sim64b[22042]:,disconnect,4,84.184.250.111,mr.schmidt
2012-10-29T10:11:37.074932+00:00,sim64b[22042]:,disconnect,7,98.141.195.201,Fifty
2012-10-29T10:11:37.075145+00:00,sim64b[22042]:,disconnect,8,98.141.195.201,Fifty
2012-10-29T10:11:37.075347+00:00,sim64b[22042]:,disconnect,9,92.226.226.88,Client#4
2012-10-29T10:11:37.075553+00:00,sim64b[22042]:,disconnect,10,98.141.195.201,Fifty
2012-10-29T10:11:54.662301+00:00,sim64b[22042]:,connect,11,84.184.250.111,mr.schmidt
2012-10-29T10:48:34.542232+00:00,sim64b[22042]:,connect,3,86.100.129.184,Smile
2012-10-29T13:06:34.247821+00:00,sim64b[22042]:,connect,4,88.130.208.154,Client#4
2012-10-29T14:12:03.870691+00:00,sim64b[22042]:,disconnect,3,86.100.129.184,Smile
2012-10-29T14:12:03.870741+00:00,sim64b[22042]:,disconnect,4,88.130.208.154,Client#4
2012-10-29T14:12:03.870767+00:00,sim64b[22042]:,disconnect,11,84.184.250.111,mr.schmidt
2012-10-29T14:12:21.121267+00:00,sim64b[22042]:,connect,7,92.226.226.88,Client#4
2012-10-29T14:59:46.523863+00:00,sim64b[22042]:,connect,3,98.141.195.201,Fifty
2012-10-29T15:10:23.421041+00:00,sim64b[22042]:,disconnect,7,92.226.226.88,Client#4
2012-10-29T15:10:50.812831+00:00,sim64b[22042]:,connect,4,92.226.226.88,Client#4
2012-10-29T15:12:32.665562+00:00,sim64b[22042]:,disconnect,4,92.226.226.88,Client#4
2012-10-29T15:21:20.485887+00:00,sim64b[22042]:,connect,4,98.141.195.201,Fifty
2012-10-29T15:56:00.963388+00:00,sim64b[22042]:,connect,7,92.226.226.88,Client#4
2012-10-29T15:56:01.066676+00:00,sim64b[22042]:,disconnect,3,98.141.195.201,Fifty
2012-10-29T16:16:18.179320+00:00,sim64b[22042]:,disconnect,7,92.226.226.88,Client#4
2012-10-29T18:52:00.331457+00:00,sim64b[22042]:,connect,3,92.226.226.88,Client#4
2012-10-29T22:01:02.255355+00:00,sim64b[22042]:,connect,7,92.225.210.112,Client#4
