2012-08-21T00:08:07.423159+00:00,sim64b[1447]:,connect,2,122.148.146.34,Client#2
2012-08-21T00:41:52.824097+00:00,sim64b[1447]:,disconnect,2,122.148.146.34,Client#2
2012-08-21T00:41:52.824151+00:00,sim64b[1447]:,disconnect,3,122.148.146.34,Client#2
2012-08-21T00:42:26.371694+00:00,sim64b[1447]:,connect,4,122.148.146.34,Client#2
2012-08-21T00:43:51.106799+00:00,sim64b[1447]:,connect,2,98.141.195.146,Fifty
2012-08-21T00:44:01.253234+00:00,sim64b[1447]:,chat,4,122.148.146.34,Client#2,15,,g'day
2012-08-21T00:44:18.483552+00:00,sim64b[1447]:,chat,4,122.148.146.34,Client#2,12,RF&P,"or should i say, g'day"
2012-08-21T00:44:56.764778+00:00,sim64b[1447]:,chat,2,98.141.195.146,Fifty,12,RF&P,"Oh, hey, how are things in aussieland?"
2012-08-21T00:45:18.086656+00:00,sim64b[1447]:,chat,4,122.148.146.34,Client#2,12,RF&P,"hopefully ok, i haven't gone outside yet..."
2012-08-21T00:45:34.653003+00:00,sim64b[1447]:,chat,4,122.148.146.34,Client#2,12,RF&P,still got good weather over there?
2012-08-21T00:46:15.872753+00:00,sim64b[1447]:,chat,2,98.141.195.146,Fifty,12,RF&P,"Uh, its raining, but yeah. BTW, I was happy because summer is over, not here ;)"
2012-08-21T00:46:30.027667+00:00,sim64b[1447]:,chat,2,98.141.195.146,Fifty,12,RF&P,Summer is so hot and humid here you can't move
2012-08-21T00:46:43.881417+00:00,sim64b[1447]:,chat,4,122.148.146.34,Client#2,12,RF&P,"yeah, you guys get it tough over there"
2012-08-21T00:47:25.557292+00:00,sim64b[1447]:,chat,4,122.148.146.34,Client#2,12,RF&P,am looking at Heppbury-Brentham trains
2012-08-21T00:47:32.793623+00:00,sim64b[1447]:,chat,4,122.148.146.34,Client#2,12,RF&P,"we need more of them, i just added 2"
2012-08-21T00:47:53.761317+00:00,sim64b[1447]:,chat,2,98.141.195.146,Fifty,12,RF&P,Yeah. Please use high speed trains (not sd40
2012-08-21T00:47:56.716908+00:00,sim64b[1447]:,chat,4,122.148.146.34,Client#2,12,RF&P,"we will end up with congestion of these trains at Brentham, i'm sure"
2012-08-21T00:48:10.778900+00:00,sim64b[1447]:,chat,4,122.148.146.34,Client#2,12,RF&P,"oh, ok, i'll replace the sd40's"
2012-08-21T00:48:36.806675+00:00,sim64b[1447]:,chat,2,98.141.195.146,Fifty,12,RF&P,"sd40s are good only on 120 kmh lines, where i've got higher speeds let's use "
2012-08-21T00:48:46.876657+00:00,sim64b[1447]:,chat,2,98.141.195.146,Fifty,12,RF&P,'em
2012-08-21T00:49:15.114613+00:00,sim64b[1447]:,chat,2,98.141.195.146,Fifty,12,RF&P,"Brentham should be fine, I spent a long time untangling it this afternoon"
2012-08-21T00:49:26.368644+00:00,sim64b[1447]:,chat,4,122.148.146.34,Client#2,12,RF&P,"of course, i'm not familiar with the vehicles in this pakset so am trying to follow you"
2012-08-21T00:49:26.526730+00:00,sim64b[1447]:,chat,2,98.141.195.146,Fifty,12,RF&P,I had to undo most of your work there.
2012-08-21T00:49:52.034180+00:00,sim64b[1447]:,chat,4,122.148.146.34,Client#2,12,RF&P,i noticed! my work was only a patch job
2012-08-21T00:50:23.850645+00:00,sim64b[1447]:,chat,2,98.141.195.146,Fifty,12,RF&P,"Well, I took at least an hour to redo it, It's good for the next million ton-miles ;)"
2012-08-21T00:50:25.145893+00:00,sim64b[1447]:,chat,4,122.148.146.34,Client#2,12,RF&P,i'll have 3 spare sd40's if you want them sent to any particular depots
2012-08-21T00:51:07.168851+00:00,sim64b[1447]:,chat,2,98.141.195.146,Fifty,12,RF&P,just send 'em wherever. Maybe put a sign so we know we have stabled power?
2012-08-21T00:51:22.697418+00:00,sim64b[1447]:,chat,4,122.148.146.34,Client#2,12,RF&P,i find them using a filtered search
2012-08-21T00:51:43.578454+00:00,sim64b[1447]:,chat,4,122.148.146.34,Client#2,12,RF&P,you've probably seen my depot routes for sending them to the depots i want
2012-08-21T00:52:24.226207+00:00,sim64b[1447]:,chat,4,122.148.146.34,Client#2,12,RF&P,it's also fun seeing light engines running around the map
2012-08-21T00:52:51.587084+00:00,sim64b[1447]:,chat,2,98.141.195.146,Fifty,12,RF&P,"Yeah, I try really hard not to delete useful convoys, Instead sending them around..."
2012-08-21T00:53:14.460516+00:00,sim64b[1447]:,chat,2,98.141.195.146,Fifty,12,RF&P,"like the switchers at 234, 121"
2012-08-21T00:53:34.682869+00:00,sim64b[1447]:,chat,2,98.141.195.146,Fifty,12,RF&P,press details and you'll see there 1957 power
2012-08-21T00:53:51.003700+00:00,sim64b[1447]:,chat,2,98.141.195.146,Fifty,12,RF&P,They used to switch the northwest chemical plants!
2012-08-21T00:55:09.461183+00:00,sim64b[1447]:,chat,4,122.148.146.34,Client#2,12,RF&P,"hang on, just replacing the sd40s"
2012-08-21T00:57:44.096170+00:00,sim64b[1447]:,chat,4,122.148.146.34,Client#2,12,RF&P,do we have any spare brose234's?
2012-08-21T00:58:01.375335+00:00,sim64b[1447]:,chat,2,98.141.195.146,Fifty,12,RF&P,Not that I know of.
2012-08-21T00:58:51.577336+00:00,sim64b[1447]:,chat,4,122.148.146.34,Client#2,12,RF&P,the 218's are the same speed anyway
