2013-01-24T04:20:19.919585+00:00,sim128a[12893]:,onnect,3,69.138.176.94,Client#3
2013-01-24T04:50:20.482110+00:00,sim128a[12893]:,isconnect,2,177.68.59.94,pixell
2013-01-24T04:50:20.482186+00:00,sim128a[12893]:,isconnect,3,69.138.176.94,Client#3
2013-01-24T04:50:27.209566+00:00,sim128a[12893]:,onnect,4,189.231.167.192,ray
2013-01-24T08:12:47.055343+00:00,sim128a[12893]:,isconnect,4,189.231.167.192,ray
2013-01-24T08:12:52.865199+00:00,sim128a[12893]:,onnect,2,85.216.236.24,Client#2
2013-01-24T08:59:05.282545+00:00,sim128a[12893]:,onnect,3,85.216.236.24,Client#2
2013-01-24T12:24:14.882080+00:00,sim128a[12893]:,onnect,4,85.216.236.24,Client#2
2013-01-24T16:24:48.104011+00:00,sim128a[12893]:,onnect,5,109.212.196.20,Client#1
2013-01-24T16:25:34.748751+00:00,sim128a[12893]:,isconnect,2,85.216.236.24,Client#2
2013-01-24T16:25:34.748859+00:00,sim128a[12893]:,isconnect,3,85.216.236.24,Client#2
2013-01-24T16:25:34.748920+00:00,sim128a[12893]:,isconnect,4,85.216.236.24,Client#2
2013-01-24T16:25:34.748945+00:00,sim128a[12893]:,isconnect,5,109.212.196.20,Client#1
2013-01-24T16:28:35.488082+00:00,sim128a[12893]:,onnect,2,85.216.236.24,Client#2
2013-01-24T17:10:24.177530+00:00,sim128a[12893]:,onnect,3,85.216.236.24,Client#2
2013-01-24T18:21:59.617628+00:00,sim128a[22257]:,onnect,2,85.216.236.24,Client#2
