2012-07-14T00:44:33.846833+00:00,sim128[7129]:,connect,6,2.235.100.35,Client#6
2012-07-14T00:47:30.307170+00:00,sim128[7129]:,disconnect,6,2.235.100.35,Client#6
2012-07-14T00:47:50.645177+00:00,sim128[7129]:,connect,6,2.235.100.35,Client#6
2012-07-14T00:49:21.903568+00:00,sim128[7129]:,disconnect,4,98.251.79.180,Client#6
2012-07-14T00:49:38.097432+00:00,sim128[7129]:,connect,4,98.251.79.180,Client#4
2012-07-14T00:50:15.672318+00:00,sim128[7129]:,chat,4,98.251.79.180,Client#4,9,A-Train Transit,who's here?
2012-07-14T00:52:56.432472+00:00,sim128[7129]:,disconnect,6,2.235.100.35,Client#6
2012-07-14T00:53:16.677357+00:00,sim128[7129]:,connect,6,2.235.100.35,Client#6
2012-07-14T00:54:23.062070+00:00,sim128[7129]:,chat,4,98.251.79.180,Client#4,9,A-Train Transit,do you need a slot to play the game client 6 or client 4?
2012-07-14T00:54:38.601558+00:00,sim128[7129]:,chat,4,98.251.79.180,Client#4,9,A-Train Transit,"use ""message centre"" > chat to talk"
2012-07-14T00:55:00.890771+00:00,sim128[7129]:,disconnect,6,2.235.100.35,Client#6
2012-07-14T00:57:12.729527+00:00,sim128[7129]:,disconnect,4,98.251.79.180,Client#4
2012-07-14T00:57:35.079394+00:00,sim128[7129]:,connect,4,98.251.79.180,Client#4
2012-07-14T01:01:23.255384+00:00,sim128[7129]:,disconnect,5,82.158.116.97,Client#4
2012-07-14T01:56:22.394065+00:00,sim128[7129]:,connect,5,69.138.176.94,Fifty
2012-07-14T01:56:40.185238+00:00,sim128[7129]:,chat,4,98.251.79.180,Client#4,9,A-Train Transit,hi 50   !!!!!!!!!!!!!!!!!
2012-07-14T01:56:58.838933+00:00,sim128[7129]:,chat,4,98.251.79.180,Client#4,9,A-Train Transit,do you need a slot to play?
2012-07-14T01:57:14.709784+00:00,sim128[7129]:,chat,4,98.251.79.180,Client#4,9,A-Train Transit,use message centre >chat to talk!!!!!!!!!!!!!!!!!!!!1
2012-07-14T01:57:17.679232+00:00,sim128[7129]:,chat,5,69.138.176.94,Fifty,15,,"Hi, just watching, I am playing on b.64 right now"
2012-07-14T01:57:26.941796+00:00,sim128[7129]:,chat,4,98.251.79.180,Client#4,9,A-Train Transit,"oh, hi"
2012-07-14T01:57:42.278988+00:00,sim128[7129]:,chat,4,98.251.79.180,Client#4,9,A-Train Transit,"well if you decide to play this one instead, I can get you a slot"
2012-07-14T01:58:51.205095+00:00,sim128[7129]:,chat,5,69.138.176.94,Fifty,15,,"Ok, thanks. I am making a map for this server, do you have any suggestions of what you might like?"
