2012-07-02T00:19:32.431216+00:00,sim128[28887]:,disconnect,7,109.212.149.102,Client#7
2012-07-02T00:19:47.422185+00:00,sim128[28887]:,connect,6,98.251.79.180,Client#5
2012-07-02T00:34:06.083421+00:00,sim128[28887]:,connect,7,109.212.149.102,Client#7
2012-07-02T00:34:06.276873+00:00,sim128[28887]:,disconnect,4,98.251.79.180,Client#5
2012-07-02T00:44:17.578669+00:00,sim128[28887]:,disconnect,7,109.212.149.102,Client#7
2012-07-02T00:44:40.903159+00:00,sim128[28887]:,connect,4,109.212.149.102,Client#7
2012-07-02T00:59:20.236383+00:00,sim128[28887]:,disconnect,6,98.251.79.180,Client#5
2012-07-02T00:59:20.712332+00:00,sim128[28887]:,disconnect,4,109.212.149.102,Client#7
2012-07-02T00:59:34.366266+00:00,sim128[28887]:,connect,4,98.251.79.180,Client#5
2012-07-02T00:59:44.735861+00:00,sim128[28887]:,connect,6,109.212.149.102,Client#7
2012-07-02T01:58:21.813883+00:00,sim128[28887]:,connect,7,173.55.26.75,Hi-Desert Transport
2012-07-02T02:01:48.666336+00:00,sim128[28887]:,disconnect,7,173.55.26.75,Hi-Desert Transport
2012-07-02T02:02:17.897192+00:00,sim128[28887]:,connect,7,173.55.26.75,Hi-Desert Transport
2012-07-02T02:02:39.812631+00:00,sim128[28887]:,chat,4,98.251.79.180,Client#5,9,A-Train Transit,"hello, who's here?  "
2012-07-02T02:02:52.497096+00:00,sim128[28887]:,chat,7,173.55.26.75,Hi-Desert Transport,15,,Hello
2012-07-02T02:03:03.177541+00:00,sim128[28887]:,chat,4,98.251.79.180,Client#5,9,A-Train Transit,"hey, which slot are you playing?"
2012-07-02T02:03:36.132620+00:00,sim128[28887]:,chat,7,173.55.26.75,Hi-Desert Transport,2,Hi-Desert Transport,The light blue  one
2012-07-02T02:03:48.660582+00:00,sim128[28887]:,chat,4,98.251.79.180,Client#5,9,A-Train Transit,oh I see now :)  are you new to this map?
2012-07-02T02:03:56.531587+00:00,sim128[28887]:,namechange,6,109.212.149.102,Client#7,Fr-N
2012-07-02T02:03:59.477763+00:00,sim128[28887]:,chat,7,173.55.26.75,Hi-Desert Transport,2,Hi-Desert Transport,Yes
2012-07-02T02:04:24.807485+00:00,sim128[28887]:,chat,4,98.251.79.180,Client#5,9,A-Train Transit,there is some industry to the south available
2012-07-02T02:04:42.927513+00:00,sim128[28887]:,chat,4,98.251.79.180,Client#5,9,A-Train Transit,"ethanol, food factories,"
2012-07-02T02:04:55.861201+00:00,sim128[28887]:,chat,7,173.55.26.75,Hi-Desert Transport,2,Hi-Desert Transport,Ok
2012-07-02T02:05:50.547336+00:00,sim128[28887]:,chat,4,98.251.79.180,Client#5,9,A-Train Transit,"for example, the Grain mill at (485,283)"
2012-07-02T02:07:12.820551+00:00,sim128[28887]:,chat,4,98.251.79.180,Client#5,9,A-Train Transit,How familiar are you with this game?  in single player?  in multiplayer?
2012-07-02T02:07:17.101786+00:00,sim128[28887]:,chat,7,173.55.26.75,Hi-Desert Transport,2,Hi-Desert Transport,"Would the ethanol plant at 145,466 be considered in the south"
2012-07-02T02:07:41.361870+00:00,sim128[28887]:,chat,4,98.251.79.180,Client#5,9,A-Train Transit,"ps, you can put the coordinates in quotes and you can click on it (145,466)"
2012-07-02T02:07:58.907375+00:00,sim128[28887]:,chat,7,173.55.26.75,Hi-Desert Transport,2,Hi-Desert Transport,I wondered on how to do that.
2012-07-02T02:07:59.691551+00:00,sim128[28887]:,chat,4,98.251.79.180,Client#5,9,A-Train Transit,yeah
2012-07-02T02:08:29.980321+00:00,sim128[28887]:,chat,7,173.55.26.75,Hi-Desert Transport,2,Hi-Desert Transport,And i almost always play pak64 on multiplayer.
2012-07-02T02:08:43.461895+00:00,sim128[28887]:,chat,7,173.55.26.75,Hi-Desert Transport,2,Hi-Desert Transport,I used to be on the moblet server as well
2012-07-02T02:08:52.677461+00:00,sim128[28887]:,chat,4,98.251.79.180,Client#5,9,A-Train Transit,this one is harder I think (they didn't balance it right or something) and maintenance costs are really high
2012-07-02T02:09:02.832229+00:00,sim128[28887]:,chat,4,98.251.79.180,Client#5,9,A-Train Transit,this one = pak128
2012-07-02T02:10:34.699866+00:00,sim128[28887]:,chat,4,98.251.79.180,Client#5,9,A-Train Transit,you will need to share your rail lines and station platforms more than on pak64 because of the high maitenance
2012-07-02T02:11:15.801617+00:00,sim128[28887]:,chat,7,173.55.26.75,Hi-Desert Transport,2,Hi-Desert Transport,Ok
2012-07-02T02:12:03.365698+00:00,sim128[28887]:,chat,4,98.251.79.180,Client#5,9,A-Train Transit,passenger is really hard on pak128  (my buses and light trains don't make money :( )
2012-07-02T02:13:00.964788+00:00,sim128[28887]:,chat,4,98.251.79.180,Client#5,9,A-Train Transit,"but if you do decide to make passengers & mail in some cities.... look at (316,148) it is a public exhange for passengers & mail"
2012-07-02T02:13:19.962665+00:00,sim128[28887]:,chat,7,173.55.26.75,Hi-Desert Transport,2,Hi-Desert Transport,"Passengers on pak64 often overwhlem my stations, more when a another player who served the same area went bankrupt."
2012-07-02T02:15:02.854111+00:00,sim128[28887]:,chat,4,98.251.79.180,Client#5,9,A-Train Transit,"finally, a gas station for my refinery :)"
2012-07-02T02:15:38.779155+00:00,sim128[28887]:,chat,4,98.251.79.180,Client#5,9,A-Train Transit,did you see that message (new gas station)?
2012-07-02T02:15:55.848743+00:00,sim128[28887]:,chat,7,173.55.26.75,Hi-Desert Transport,2,Hi-Desert Transport,Yes
2012-07-02T02:16:23.812107+00:00,sim128[28887]:,chat,4,98.251.79.180,Client#5,9,A-Train Transit,"I have a refinery at (251,30) that connects to it...."
