2013-01-21T20:07:32.826534+00:00,sim128b[1836]:,onnect,2,62.238.177.205,Client#7
2013-01-21T20:17:25.511446+00:00,sim128b[1836]:,onnect,3,62.238.177.205,Client#7
2013-01-21T20:25:15.510707+00:00,sim128b[1836]:,onnect,4,62.238.177.205,Abellio
2013-01-21T20:27:06.988702+00:00,sim128b[1836]:,onnect,5,62.238.177.205,Client#7
2013-01-21T20:27:07.159518+00:00,sim128b[1836]:,isconnect,2,62.238.177.205,Client#7
2013-01-21T20:27:07.159545+00:00,sim128b[1836]:,isconnect,3,62.238.177.205,Client#7
2013-01-21T20:27:28.434857+00:00,sim128b[1836]:,isconnect,5,62.238.177.205,Client#7
2013-01-21T20:34:16.876764+00:00,sim128b[1836]:,onnect,2,62.238.177.205,Client#7
2013-01-21T20:35:46.613859+00:00,sim128b[1836]:,onnect,3,98.141.195.201,Fifty
2013-01-21T20:36:39.566424+00:00,sim128b[1836]:,onnect,5,213.118.143.139,Thomas
2013-01-21T20:36:47.174216+00:00,sim128b[1836]:,isconnect,2,62.238.177.205,Client#7
2013-01-21T20:38:28.611338+00:00,sim128b[1836]:,isconnect,3,98.141.195.201,Fifty
2013-01-21T20:39:05.304125+00:00,sim128b[1836]:,onnect,2,98.141.195.201,Fifty
2013-01-21T20:40:05.755144+00:00,sim128b[1836]:,isconnect,2,98.141.195.201,Fifty
2013-01-21T20:43:38.013413+00:00,sim128b[1836]:,onnect,2,98.141.195.201,Fifty
2013-01-21T20:46:27.339359+00:00,sim128b[1836]:,isconnect,5,213.118.143.139,Thomas
2013-01-21T20:46:49.055821+00:00,sim128b[1836]:,onnect,3,213.118.143.139,Thomas
2013-01-21T20:49:30.862183+00:00,sim128b[1836]:,isconnect,2,98.141.195.201,Fifty
2013-01-21T20:50:56.505847+00:00,sim128b[1836]:,onnect,2,98.141.195.201,Fifty
2013-01-21T20:56:37.938933+00:00,sim128b[1836]:,hat,4,62.238.177.205,Abellio,8,Abellio.,"Fifty, can you move (439,379) one block backwards?"
2013-01-21T20:58:21.373442+00:00,sim128b[1836]:,hat,4,62.238.177.205,Abellio,8,Abellio.,Thanks!
2013-01-21T20:58:56.138799+00:00,sim128b[1836]:,hat,2,98.141.195.201,Fifty,12,RF&P,"np. can you also move the tunnel @440,337 so I can get 2 tracks over there?"
2013-01-21T21:00:01.245330+00:00,sim128b[1836]:,hat,4,62.238.177.205,Abellio,8,Abellio.,Hmm.. I cant see a tunnel there?
2013-01-21T21:00:44.364269+00:00,sim128b[1836]:,hat,2,98.141.195.201,Fifty,12,RF&P,"the tunnel entrance, @440, 337 near the oil powerplant?"
2013-01-21T21:01:01.580954+00:00,sim128b[1836]:,hat,2,98.141.195.201,Fifty,12,RF&P,Gothenburg
2013-01-21T21:02:00.651195+00:00,sim128b[1836]:,hat,4,62.238.177.205,Abellio,8,Abellio.,"Sorry, wrong coordinate. Ill move it"
2013-01-21T21:02:46.385794+00:00,sim128b[1836]:,hat,2,98.141.195.201,Fifty,12,RF&P,thanks!
2013-01-21T21:03:38.753220+00:00,sim128b[1836]:,isconnect,4,62.238.177.205,Abellio
2013-01-21T21:12:54.118005+00:00,sim128b[1836]:,isconnect,2,98.141.195.201,Fifty
2013-01-21T21:43:53.329050+00:00,sim128b[1836]:,onnect,2,178.37.77.182,Client#2
2013-01-21T21:44:28.139039+00:00,sim128b[1836]:,hat,3,213.118.143.139,Thomas,5,Freight Forwarder VM,hi
2013-01-21T21:44:29.096845+00:00,sim128b[1836]:,isconnect,2,178.37.77.182,Client#2
2013-01-21T21:55:36.027029+00:00,sim128b[1836]:,onnect,2,71.200.128.99,Benjad
2013-01-21T21:56:07.002728+00:00,sim128b[1836]:,hat,2,71.200.128.99,Benjad,6,Planet Express,Woot!   Back
2013-01-21T21:56:23.210637+00:00,sim128b[1836]:,hat,3,213.118.143.139,Thomas,5,Freight Forwarder VM,wb!
2013-01-21T22:13:32.075622+00:00,sim128b[1836]:,isconnect,2,71.200.128.99,Benjad
2013-01-21T22:16:58.272364+00:00,sim128b[1836]:,isconnect,3,213.118.143.139,Thomas
2013-01-21T22:17:16.680267+00:00,sim128b[1836]:,onnect,2,98.141.195.201,Fifty
2013-01-21T22:24:38.506187+00:00,sim128b[1836]:,isconnect,2,98.141.195.201,Fifty
2013-01-21T22:24:55.194029+00:00,sim128b[1836]:,onnect,3,98.141.195.201,Fifty
2013-01-21T22:36:50.399045+00:00,sim128b[1836]:,isconnect,3,98.141.195.201,Fifty
