2012-11-19T19:43:09.678146+00:00,sim128a[13623]:,connect,2,0.0.0.0,Client#3
2012-11-19T19:55:44.834908+00:00,sim128a[13623]:,connect,3,85.216.236.24,Client#2
2012-11-19T19:58:58.805308+00:00,sim128a[13623]:,disconnect,2,0.0.0.0,Client#3
2012-11-19T19:58:58.806321+00:00,sim128a[13623]:,disconnect,3,85.216.236.24,Client#2
2012-11-20T13:04:33.012582+00:00,sim128a[13623]:,connect,2,85.59.252.134,Client#6
2012-11-20T18:33:20.057050+00:00,sim128a[13623]:,connect,3,85.216.236.24,Client#2
2012-11-20T18:35:24.667462+00:00,sim128a[13623]:,connect,4,188.25.203.224,Mecanicu
2012-11-20T18:35:24.720535+00:00,sim128a[13623]:,disconnect,2,85.59.252.134,Client#6
2012-11-20T18:37:18.637497+00:00,sim128a[13623]:,disconnect,3,85.216.236.24,Client#2
2012-11-20T18:44:49.719323+00:00,sim128a[13623]:,connect,2,188.25.203.224,Mecanicu
2012-11-20T19:00:01.766739+00:00,sim128a[13623]:,disconnect,2,188.25.203.224,Mecanicu
2012-11-20T19:00:01.766774+00:00,sim128a[13623]:,disconnect,4,188.25.203.224,Mecanicu
2012-11-20T21:01:09.284630+00:00,sim128a[13623]:,connect,2,85.216.236.24,Client#2
2012-11-20T22:04:33.348671+00:00,sim128a[13623]:,disconnect,2,85.216.236.24,Client#2
2012-11-20T22:04:36.283232+00:00,sim128a[13623]:,connect,3,85.54.149.120,Client#3
2012-11-21T14:31:32.689485+00:00,sim128a[13623]:,connect,2,58.182.179.42,Client#2
2012-11-21T14:36:10.376419+00:00,sim128a[13623]:,disconnect,2,58.182.179.42,Client#2
2012-11-21T14:36:10.377679+00:00,sim128a[13623]:,disconnect,3,85.54.149.120,Client#3
2012-11-21T15:30:44.947260+00:00,sim128a[13623]:,connect,2,188.25.203.224,Mecanicu
2012-11-21T17:48:06.064349+00:00,sim128a[13623]:,connect,3,93.214.196.197,Client#3
2012-11-21T18:21:31.315598+00:00,sim128a[13623]:,connect,4,85.216.236.24,Client#2
2012-11-21T19:31:56.729442+00:00,sim128a[13623]:,connect,5,85.216.236.24,Client#2
2012-11-21T19:33:11.175260+00:00,sim128a[13623]:,disconnect,2,188.25.203.224,Mecanicu
2012-11-21T19:33:11.176147+00:00,sim128a[13623]:,disconnect,3,93.214.196.197,Client#3
2012-11-21T19:33:11.176293+00:00,sim128a[13623]:,disconnect,4,85.216.236.24,Client#2
2012-11-21T19:33:11.176333+00:00,sim128a[13623]:,disconnect,5,85.216.236.24,Client#2
2012-11-21T22:57:38.475225+00:00,sim128a[13623]:,connect,2,189.121.171.174,Client#4
2012-11-22T06:30:41.956727+00:00,sim128a[13623]:,disconnect,2,189.121.171.174,Client#4
2012-11-22T06:30:44.396687+00:00,sim128a[13623]:,connect,3,85.216.236.24,Client#2
2012-11-22T08:26:26.698432+00:00,sim128a[13623]:,connect,2,85.216.236.24,Client#2
2012-11-22T11:18:33.105309+00:00,sim128a[13623]:,connect,4,66.129.59.142,Client#4
2012-11-22T12:24:04.755536+00:00,sim128a[13623]:,connect,5,85.53.215.122,Client#6
2012-11-22T16:01:01.886141+00:00,sim128a[13623]:,connect,6,84.159.46.217,Client#6
2012-11-22T16:03:14.133632+00:00,sim128a[13623]:,disconnect,2,85.216.236.24,Client#2
2012-11-22T16:03:14.134970+00:00,sim128a[13623]:,disconnect,3,85.216.236.24,Client#2
2012-11-22T16:03:14.135207+00:00,sim128a[13623]:,disconnect,4,66.129.59.142,Client#4
2012-11-22T16:03:14.135422+00:00,sim128a[13623]:,disconnect,5,85.53.215.122,Client#6
2012-11-22T16:03:14.135627+00:00,sim128a[13623]:,disconnect,6,84.159.46.217,Client#6
2012-11-22T18:30:38.536949+00:00,sim128a[13623]:,connect,2,85.216.236.24,Client#2
2012-11-22T19:04:01.136303+00:00,sim128a[13623]:,disconnect,2,85.216.236.24,Client#2
2012-11-22T19:04:04.049980+00:00,sim128a[13623]:,connect,3,85.216.236.24,Client#2
2012-11-22T19:05:38.171983+00:00,sim128a[13623]:,connect,2,85.216.236.24,Client#2
2012-11-22T19:07:58.697231+00:00,sim128a[13623]:,connect,4,85.216.236.24,Client#2
2012-11-22T19:08:43.904240+00:00,sim128a[13623]:,disconnect,2,85.216.236.24,Client#2
2012-11-22T19:08:43.904397+00:00,sim128a[13623]:,disconnect,3,85.216.236.24,Client#2
2012-11-22T19:08:43.905581+00:00,sim128a[13623]:,disconnect,4,85.216.236.24,Client#2
2012-11-22T19:08:50.774047+00:00,sim128a[13623]:,connect,2,85.216.236.24,Client#2
2012-11-22T19:10:54.881562+00:00,sim128a[13623]:,connect,3,85.216.236.24,Client#2
