2012-12-04T00:37:48.750010+00:00,sim64b[22423]:,disconnect,5,92.230.102.19,Client#2
2012-12-04T00:37:52.784680+00:00,sim64b[22423]:,connect,2,92.230.102.19,Client#2
2012-12-04T01:04:44.344211+00:00,sim64b[22423]:,connect,3,50.103.61.78,Client#3
2012-12-04T01:05:59.832183+00:00,sim64b[22423]:,disconnect,3,50.103.61.78,Client#3
2012-12-04T01:08:10.151233+00:00,sim64b[22423]:,connect,3,92.230.102.19,Client#2
2012-12-04T03:31:22.143910+00:00,sim64b[22423]:,connect,4,98.141.195.201,Fifty
2012-12-04T06:02:40.140866+00:00,sim64b[22423]:,connect,5,121.75.143.205,Client#3
2012-12-04T06:04:26.833928+00:00,sim64b[22423]:,disconnect,2,92.230.102.19,Client#2
2012-12-04T06:04:26.833954+00:00,sim64b[22423]:,disconnect,3,92.230.102.19,Client#2
2012-12-04T06:04:26.833975+00:00,sim64b[22423]:,disconnect,4,98.141.195.201,Fifty
2012-12-04T06:04:26.833996+00:00,sim64b[22423]:,disconnect,5,121.75.143.205,Client#3
2012-12-04T06:04:37.301197+00:00,sim64b[22423]:,connect,6,121.75.143.205,Client#3
2012-12-04T10:25:28.459577+00:00,sim64b[22423]:,connect,2,110.159.62.127,freshafiq
2012-12-04T11:07:29.152063+00:00,sim64b[22423]:,disconnect,2,110.159.62.127,freshafiq
2012-12-04T11:07:29.152106+00:00,sim64b[22423]:,disconnect,6,121.75.143.205,Client#3
2012-12-04T11:07:33.788014+00:00,sim64b[22423]:,connect,3,92.230.102.19,Client#2
2012-12-04T11:18:42.357047+00:00,sim64b[22423]:,connect,2,92.230.102.19,Client#2
2012-12-04T13:37:09.431334+00:00,sim64b[22423]:,connect,4,92.230.102.19,Client#2
2012-12-04T14:35:10.958073+00:00,sim64b[22423]:,disconnect,2,92.230.102.19,Client#2
2012-12-04T14:35:10.958358+00:00,sim64b[22423]:,disconnect,3,92.230.102.19,Client#2
2012-12-04T14:35:10.958448+00:00,sim64b[22423]:,disconnect,4,92.230.102.19,Client#2
2012-12-04T14:57:39.404521+00:00,sim64b[22423]:,connect,2,79.150.201.197,Client#2
2012-12-04T14:58:49.157257+00:00,sim64b[22423]:,connect,3,79.150.201.197,Cubiyo
2012-12-04T15:08:23.417932+00:00,sim64b[22423]:,connect,4,92.230.102.19,Client#2
2012-12-04T15:08:23.550210+00:00,sim64b[22423]:,disconnect,2,79.150.201.197,Client#2
2012-12-04T15:12:19.224167+00:00,sim64b[22423]:,disconnect,3,79.150.201.197,Cubiyo
2012-12-04T15:15:56.297667+00:00,sim64b[22423]:,connect,2,79.150.201.197,Cubiyo
2012-12-04T15:21:52.350336+00:00,sim64b[22423]:,connect,3,180.234.63.69,Riasad
2012-12-04T15:24:55.636948+00:00,sim64b[22423]:,disconnect,3,180.234.63.69,Riasad
2012-12-04T15:27:30.676208+00:00,sim64b[22423]:,disconnect,4,92.230.102.19,Client#2
2012-12-04T15:29:30.367921+00:00,sim64b[22423]:,connect,3,79.150.201.197,Cubiyo
2012-12-04T15:40:09.656564+00:00,sim64b[22423]:,connect,4,79.150.201.197,Client#2
2012-12-04T15:55:47.807918+00:00,sim64b[22423]:,disconnect,2,79.150.201.197,Cubiyo
