Jul  1 02:20:51,0,255,Right now 1 clients are connected.
Jul  1 02:36:34,0,255,Right now 0 clients are connected.
Jul  1 06:10:45,0,255,Right now 1 clients are connected.
Jul  1 06:11:30,0,255,Right now 2 clients are connected.
Jul  1 06:11:45,0,255,Right now 1 clients are connected.
Jul  1 06:45:43,0,255,Right now 0 clients are connected.
Jul  1 06:46:15,0,255,Right now 1 clients are connected.
Jul  1 06:53:08,0,255,Right now 0 clients are connected.
Jul  1 06:53:41,0,255,Right now 1 clients are connected.
Jul  1 07:00:23,0,255,Right now 0 clients are connected.
Jul  1 07:00:55,0,255,Right now 1 clients are connected.
Jul  1 07:10:45,0,255,Right now 0 clients are connected.
Jul  1 07:11:18,0,255,Right now 1 clients are connected.
Jul  1 07:12:25,0,255,Right now 2 clients are connected.
Jul  1 07:33:52,0,255,Right now 1 clients are connected.
Jul  1 07:34:26,0,255,Right now 2 clients are connected.
Jul  1 08:00:00,0,255,Right now 1 clients are connected.
Jul  1 08:00:32,0,255,Right now 2 clients are connected.
Jul  1 08:08:35,0,255,Right now 1 clients are connected.
Jul  1 08:09:07,0,255,Right now 2 clients are connected.
Jul  1 08:33:43,0,255,Right now 1 clients are connected.
Jul  1 08:34:14,0,255,Right now 2 clients are connected.
Jul  1 08:45:02,0,255,Right now 1 clients are connected.
Jul  1 08:45:33,0,255,Right now 2 clients are connected.
Jul  1 08:56:18,0,255,Right now 1 clients are connected.
Jul  1 08:56:52,0,255,Right now 2 clients are connected.
Jul  1 09:09:48,0,255,Right now 1 clients are connected.
Jul  1 09:10:37,0,255,Right now 2 clients are connected.
Jul  1 09:29:13,0,255,Right now 1 clients are connected.
Jul  1 09:29:49,0,255,Right now 2 clients are connected.
Jul  1 09:33:32,0,255,Right now 1 clients are connected.
Jul  1 11:58:53,0,255,Right now 2 clients are connected.
Jul  1 14:34:07,0,255,Right now 3 clients are connected.
Jul  1 14:39:33,0,255,Right now 2 clients are connected.
Jul  1 14:40:37,0,255,Right now 1 clients are connected.
Jul  1 15:53:26,0,255,Right now 2 clients are connected.
Jul  1 16:11:37,0,255,Right now 1 clients are connected.
Jul  1 16:16:24,0,255,Right now 2 clients are connected.
Jul  1 16:54:14,0,255,Right now 3 clients are connected.
Jul  1 16:54:49,0,255,Right now 4 clients are connected.
Jul  1 16:55:24,0,255,Right now 3 clients are connected.
Jul  1 16:55:26,0,255,Right now 2 clients are connected.
Jul  1 16:57:30,0,255,Right now 1 clients are connected.
Jul  1 17:06:27,0,255,Right now 0 clients are connected.
Jul  1 17:54:25,0,255,Right now 1 clients are connected.
Jul  1 19:28:56,0,255,Right now 2 clients are connected.
Jul  1 19:31:03,0,255,Right now 1 clients are connected.
Jul  1 20:33:39,0,255,Right now 0 clients are connected.
Jul  1 20:34:16,0,255,Right now 1 clients are connected.
Jul  1 21:02:37,0,255,Right now 0 clients are connected.
Jul  1 21:05:41,0,255,Right now 1 clients are connected.
Jul  1 21:15:23,0,255,Right now 0 clients are connected.
