2012-08-13T01:15:13.939660+00:00,sim128[5048]:,connect,7,98.251.79.180,Client#4
2012-08-13T01:15:47.082896+00:00,sim128[5048]:,chat,7,98.251.79.180,Client#4,15,,"new players, if you want an account read, the instructions at (500,0) on the map"
2012-08-13T02:03:11.501127+00:00,sim128[25073]:,connect,4,98.251.79.180,Client#4
2012-08-13T02:37:33.207371+00:00,sim128[25073]:,disconnect,4,98.251.79.180,Client#4
2012-08-13T02:37:46.820314+00:00,sim128[25073]:,connect,5,98.251.79.180,Client#4
2012-08-13T02:47:14.030844+00:00,sim128[25073]:,chat,5,98.251.79.180,Client#4,9,A-Train,"new players, if you want an account, read the message at (500,0) on the map"
2012-08-13T03:30:16.139809+00:00,sim128[25073]:,connect,4,113.254.243.121,Client#4
2012-08-13T08:05:49.372468+00:00,sim128[25073]:,connect,6,188.22.162.86,Hundling
2012-08-13T08:26:46.012952+00:00,sim128[25073]:,connect,7,188.22.162.86,Hundling
2012-08-13T09:20:00.287749+00:00,sim128[25073]:,disconnect,4,113.254.243.121,Client#4
2012-08-13T09:20:00.287801+00:00,sim128[25073]:,disconnect,5,98.251.79.180,Client#4
2012-08-13T09:20:00.287825+00:00,sim128[25073]:,disconnect,6,188.22.162.86,Hundling
2012-08-13T09:20:00.287847+00:00,sim128[25073]:,disconnect,7,188.22.162.86,Hundling
2012-08-13T09:20:15.833392+00:00,sim128[25073]:,connect,8,188.22.162.86,Hundling
2012-08-13T11:20:31.339873+00:00,sim128[25073]:,connect,4,95.250.54.188,Client#5
2012-08-13T13:46:35.477138+00:00,sim128[25073]:,disconnect,8,188.22.162.86,Hundling
2012-08-13T14:01:11.628829+00:00,sim128[25073]:,connect,5,95.250.54.188,Client#5
2012-08-13T14:46:27.638408+00:00,sim128[25073]:,connect,6,90.15.127.120,Fr-N
2012-08-13T14:46:28.516115+00:00,sim128[25073]:,disconnect,4,95.250.54.188,Client#5
2012-08-13T14:51:56.099825+00:00,sim128[25073]:,disconnect,6,90.15.127.120,Fr-N
2012-08-13T16:43:39.655386+00:00,sim128[25073]:,connect,4,98.251.79.180,Client#4
2012-08-13T16:47:45.323038+00:00,sim128[25073]:,chat,4,98.251.79.180,Client#4,9,A-Train,york?
2012-08-13T16:48:02.585953+00:00,sim128[25073]:,disconnect,5,95.250.54.188,Client#5
2012-08-13T16:48:41.342582+00:00,sim128[25073]:,connect,5,95.250.54.188,Client#5
2012-08-13T16:49:08.584875+00:00,sim128[25073]:,connect,6,98.251.79.180,Client#4
2012-08-13T16:49:09.400702+00:00,sim128[25073]:,disconnect,4,98.251.79.180,Client#4
2012-08-13T16:49:33.252441+00:00,sim128[25073]:,chat,5,95.250.54.188,Client#5,15,,hola
2012-08-13T16:49:45.559663+00:00,sim128[25073]:,chat,6,98.251.79.180,Client#4,9,A-Train,is it you york?
2012-08-13T16:49:50.803989+00:00,sim128[25073]:,chat,5,95.250.54.188,Client#5,5,yorkeiser,"yes, it's me"
2012-08-13T16:49:59.245799+00:00,sim128[25073]:,chat,6,98.251.79.180,Client#4,9,A-Train,k
2012-08-13T16:50:46.734002+00:00,sim128[25073]:,chat,6,98.251.79.180,Client#4,9,A-Train,is your main airport at bangor?
2012-08-13T16:51:16.184347+00:00,sim128[25073]:,chat,5,95.250.54.188,Client#5,5,yorkeiser,"yes, it's the main"
2012-08-13T16:51:53.572889+00:00,sim128[25073]:,chat,6,98.251.79.180,Client#4,9,A-Train,"if you wanted, you could move it to Derby... then the plane flys further to international and makes more money :)"
2012-08-13T16:53:13.975160+00:00,sim128[25073]:,chat,5,95.250.54.188,Client#5,5,yorkeiser,it's an idea
2012-08-13T16:53:37.471061+00:00,sim128[25073]:,chat,5,95.250.54.188,Client#5,5,yorkeiser,but i want to lenghten the fast railroad until derby
2012-08-13T16:53:44.929883+00:00,sim128[25073]:,chat,6,98.251.79.180,Client#4,9,A-Train,yeah
2012-08-13T16:53:56.445397+00:00,sim128[25073]:,chat,5,95.250.54.188,Client#5,5,yorkeiser,"railroads are more ""stable"" than airlines"
2012-08-13T16:54:07.836127+00:00,sim128[25073]:,chat,6,98.251.79.180,Client#4,9,A-Train,yeah :)
2012-08-13T16:54:18.415329+00:00,sim128[25073]:,chat,5,95.250.54.188,Client#5,5,yorkeiser,so I think I'll hold main air hub here in bangor
