2012-12-26T00:00:52.653307+00:00,sim128b[12837]:,connect,2,78.217.240.28,Client#5
2012-12-26T02:46:50.520133+00:00,sim128b[12837]:,disconnect,2,78.217.240.28,Client#5
2012-12-26T02:48:08.826214+00:00,sim128b[12837]:,connect,3,98.141.195.201,Fifty
2012-12-26T03:54:39.084965+00:00,sim128b[12837]:,disconnect,3,98.141.195.201,Fifty
2012-12-26T08:37:56.010331+00:00,sim128b[12837]:,connect,2,78.217.240.28,Client#5
2012-12-26T11:08:08.177421+00:00,sim128b[12837]:,connect,3,78.217.240.28,Client#5
2012-12-26T12:08:48.208341+00:00,sim128b[12837]:,connect,4,78.217.240.28,Client#5
2012-12-26T12:24:16.629872+00:00,sim128b[12837]:,disconnect,2,78.217.240.28,Client#5
2012-12-26T12:24:16.632106+00:00,sim128b[12837]:,disconnect,3,78.217.240.28,Client#5
2012-12-26T12:24:16.632129+00:00,sim128b[12837]:,disconnect,4,78.217.240.28,Client#5
2012-12-26T15:19:40.064369+00:00,sim128b[12837]:,connect,2,78.217.240.28,Client#5
2012-12-26T15:42:23.721815+00:00,sim128b[12837]:,disconnect,2,78.217.240.28,Client#5
2012-12-26T15:43:00.586806+00:00,sim128b[12837]:,connect,2,78.217.240.28,Client#5
2012-12-26T18:03:28.780646+00:00,sim128b[12837]:,connect,3,98.141.195.201,Client#3
2012-12-26T19:40:54.560126+00:00,sim128b[12837]:,connect,4,98.141.195.201,Client#3
2012-12-26T20:01:42.545867+00:00,sim128b[12837]:,connect,5,98.141.195.201,Client#3
2012-12-26T20:14:53.171401+00:00,sim128b[12837]:,disconnect,2,78.217.240.28,Client#5
2012-12-26T20:14:53.171590+00:00,sim128b[12837]:,disconnect,3,98.141.195.201,Client#3
2012-12-26T20:14:53.171772+00:00,sim128b[12837]:,disconnect,4,98.141.195.201,Client#3
2012-12-26T20:14:53.171951+00:00,sim128b[12837]:,disconnect,5,98.141.195.201,Client#3
2012-12-26T20:16:01.279003+00:00,sim128b[12837]:,connect,2,98.141.195.201,Client#3
2012-12-26T20:53:14.560557+00:00,sim128b[12837]:,disconnect,2,98.141.195.201,Client#3
2012-12-26T20:53:43.508276+00:00,sim128b[12837]:,connect,3,78.217.240.28,Client#5
