2012-07-03T02:35:53.432290+00:00,sim64a[4613]:,disconnect,5,69.138.176.94,Fifty
2012-07-03T02:36:33.213965+00:00,sim64a[4613]:,connect,2,98.141.195.146,Fifty
2012-07-03T06:01:59.938986+00:00,sim64a[4613]:,connect,3,211.1.88.36,プレイヤー会社
2012-07-03T06:09:17.278595+00:00,sim64a[4613]:,disconnect,2,98.141.195.146,Fifty
2012-07-03T06:09:17.278638+00:00,sim64a[4613]:,disconnect,3,211.1.88.36,プレイヤー会社
2012-07-03T11:03:24.824286+00:00,sim64a[4613]:,connect,2,60.246.145.250,Client#3
2012-07-03T11:12:15.364041+00:00,sim64a[4613]:,disconnect,2,60.246.145.250,Client#3
2012-07-03T11:29:34.372561+00:00,sim64a[4613]:,connect,2,60.246.145.250,Client#3
2012-07-03T12:43:15.132400+00:00,sim64a[4613]:,connect,3,60.246.145.250,Client#3
2012-07-03T13:04:33.151839+00:00,sim64a[4613]:,disconnect,2,60.246.145.250,Client#3
2012-07-03T13:04:33.151878+00:00,sim64a[4613]:,disconnect,3,60.246.145.250,Client#3
2012-07-03T13:06:32.186101+00:00,sim64a[4613]:,connect,2,60.246.145.250,Client#3
2012-07-03T13:34:14.719814+00:00,sim64a[4613]:,connect,3,60.246.145.250,Client#3
2012-07-03T13:49:45.874182+00:00,sim64a[4613]:,connect,4,60.246.145.250,Client#3
2012-07-03T14:33:33.664167+00:00,sim64a[4613]:,connect,5,60.246.145.250,penhong
2012-07-03T14:33:33.855400+00:00,sim64a[4613]:,disconnect,2,60.246.145.250,Client#3
2012-07-03T14:33:33.855449+00:00,sim64a[4613]:,disconnect,3,60.246.145.250,Client#3
2012-07-03T14:46:06.800837+00:00,sim64a[4613]:,disconnect,4,60.246.145.250,Client#3
2012-07-03T14:47:45.471896+00:00,sim64a[4613]:,connect,2,60.246.145.250,penhong
2012-07-03T18:39:33.100336+00:00,sim64a[4613]:,connect,3,98.141.195.146,Fifty
