Dec  1 00:27:14,4,10,rhx
Dec  1 00:27:22,4,10,thx :)
Dec  1 01:46:46,0,255,Right now 2 clients are connected.
Dec  1 02:05:13,0,255,Right now 1 clients are connected.
Dec  1 02:05:30,0,255,Right now 2 clients are connected.
Dec  1 02:17:07,0,255,Right now 1 clients are connected.
Dec  1 02:33:53,4,11,can you make a public interchange to newchester too please?
Dec  1 02:55:16,0,255,Right now 2 clients are connected.
Dec  1 02:56:00,0,255,Right now 1 clients are connected.
Dec  1 02:56:43,0,255,Right now 0 clients are connected.
Dec  1 09:20:19,0,255,Right now 1 clients are connected.
Dec  1 09:41:58,0,255,Right now 2 clients are connected.
Dec  1 13:10:49,0,255,Right now 1 clients are connected.
Dec  1 13:27:18,0,255,Right now 0 clients are connected.
Dec  1 13:35:56,0,255,Right now 1 clients are connected.
Dec  1 13:36:37,0,255,Right now 0 clients are connected.
Dec  1 13:37:29,0,255,Right now 1 clients are connected.
Dec  1 14:03:36,0,255,Right now 0 clients are connected.
Dec  1 14:51:51,0,255,Right now 1 clients are connected.
Dec  1 14:56:31,0,255,Right now 0 clients are connected.
Dec  1 17:39:01,0,255,Right now 1 clients are connected.
Dec  1 17:48:45,0,255,Right now 2 clients are connected.
Dec  1 17:54:14,4,2,ok public stop in Newchester next to coal mine
Dec  1 18:56:34,5,12,"can you please append my rail station at 564,605 to the public station too and make it public please? thx a lot :)"
Dec  1 18:57:32,4,2,"make your station 1 longer, should be able to join them then"
Dec  1 18:58:02,4,2,"and you have to make it public yourself, I can't do it"
Dec  1 19:04:12,0,255,Right now 3 clients are connected.
Dec  1 19:10:02,0,255,Right now 2 clients are connected.
Dec  1 19:14:05,5,12,thank you!
Dec  1 19:15:09,4,2,:)
Dec  1 19:16:51,5,12,"have to get used to play without public sevice paying my network, man this is harder :)"
Dec  1 19:17:28,4,2,"Yes, should get easier with more towns connected up"
Dec  1 19:26:36,0,255,Right now 3 clients are connected.
Dec  1 19:27:47,0,255,Right now 2 clients are connected.
Dec  1 20:23:40,0,255,Right now 1 clients are connected.
Dec  1 20:44:26,5,12,"damn, I get positive operation cost now that I'm bankrupt"
Dec  1 21:18:12,0,255,Right now 0 clients are connected.
Dec  1 21:48:06,0,255,Right now 1 clients are connected.
Dec  1 22:36:22,0,255,Right now 0 clients are connected.
Dec  1 22:51:27,0,255,Right now 1 clients are connected.
