Dec  7 00:20:58,0,255,Right now 0 clients are connected.
Dec  7 00:21:14,0,255,Right now 1 clients are connected.
Dec  7 00:35:28,0,255,Right now 0 clients are connected.
Dec  7 00:36:01,0,255,Right now 1 clients are connected.
Dec  7 01:36:06,4,13,"raph, can you move the poweline in Cordley a bit more north please? :)"
Dec  7 01:51:41,0,255,Right now 0 clients are connected.
Dec  7 04:59:34,0,255,Right now 1 clients are connected.
Dec  7 05:02:54,0,255,Right now 0 clients are connected.
Dec  7 05:44:40,0,255,Right now 1 clients are connected.
Dec  7 08:13:50,0,255,Right now 0 clients are connected.
Dec  7 08:14:13,0,255,Right now 1 clients are connected.
Dec  7 08:30:39,0,255,Right now 2 clients are connected.
Dec  7 08:33:07,5,2,How is that?
Dec  7 08:43:31,0,255,Right now 1 clients are connected.
Dec  7 08:43:46,0,255,Right now 2 clients are connected.
Dec  7 08:49:27,0,255,Right now 1 clients are connected.
Dec  7 09:14:12,0,255,Right now 2 clients are connected.
Dec  7 09:17:56,0,255,Right now 1 clients are connected.
Dec  7 09:18:40,0,255,Right now 2 clients are connected.
Dec  7 09:21:04,0,255,Right now 1 clients are connected.
Dec  7 09:21:36,0,255,Right now 2 clients are connected.
Dec  7 09:25:18,0,255,Right now 1 clients are connected.
Dec  7 09:25:34,0,255,Right now 2 clients are connected.
Dec  7 09:39:58,0,255,Right now 1 clients are connected.
Dec  7 09:40:21,0,255,Right now 2 clients are connected.
Dec  7 09:47:08,5,13,"was to make more room for city growth, thank you :)"
Dec  7 09:54:41,0,255,Right now 1 clients are connected.
Dec  7 09:55:14,0,255,Right now 2 clients are connected.
Dec  7 11:33:00,0,255,Right now 1 clients are connected.
Dec  7 12:29:47,0,255,Right now 0 clients are connected.
Dec  7 12:30:04,0,255,Right now 1 clients are connected.
Dec  7 12:41:41,0,255,Right now 0 clients are connected.
Dec  7 12:41:57,0,255,Right now 1 clients are connected.
Dec  7 12:50:21,0,255,Right now 2 clients are connected.
Dec  7 13:07:57,0,255,Right now 1 clients are connected.
Dec  7 13:08:22,0,255,Right now 2 clients are connected.
Dec  7 13:14:14,0,255,Right now 1 clients are connected.
Dec  7 13:14:30,0,255,Right now 2 clients are connected.
Dec  7 13:15:54,0,255,Right now 1 clients are connected.
Dec  7 13:17:50,0,255,Right now 2 clients are connected.
Dec  7 13:21:57,5,4,Hello!
Dec  7 13:28:30,0,255,Right now 3 clients are connected.
Dec  7 13:34:47,0,255,Right now 2 clients are connected.
Dec  7 14:25:12,0,255,Right now 1 clients are connected.
Dec  7 14:25:55,0,255,Right now 2 clients are connected.
Dec  7 14:27:44,0,255,Right now 1 clients are connected.
Dec  7 14:28:01,0,255,Right now 2 clients are connected.
Dec  7 14:28:38,5,13,Hi Varna :)
Dec  7 14:29:50,0,255,Right now 1 clients are connected.
Dec  7 14:30:06,0,255,Right now 2 clients are connected.
Dec  7 14:38:14,0,255,Right now 1 clients are connected.
Dec  7 14:58:40,0,255,Right now 0 clients are connected.
Dec  7 15:21:50,0,255,Right now 1 clients are connected.
Dec  7 15:42:38,0,255,Right now 2 clients are connected.
Dec  7 15:43:03,0,255,Right now 1 clients are connected.
Dec  7 16:18:31,0,255,Right now 2 clients are connected.
Dec  7 16:35:52,0,255,Right now 1 clients are connected.
Dec  7 16:36:39,0,255,Right now 2 clients are connected.
Dec  7 16:42:09,5,2,hi
Dec  7 16:47:21,0,255,Right now 3 clients are connected.
Dec  7 16:55:49,0,255,Right now 2 clients are connected.
Dec  7 16:56:09,0,255,Right now 3 clients are connected.
Dec  7 17:02:07,0,255,Right now 2 clients are connected.
Dec  7 17:02:31,0,255,Right now 3 clients are connected.
Dec  7 17:16:02,0,255,Right now 2 clients are connected.
Dec  7 17:26:19,0,255,Right now 1 clients are connected.
Dec  7 17:36:05,0,255,Right now 2 clients are connected.
Dec  7 17:36:25,0,255,Right now 1 clients are connected.
Dec  7 18:30:16,0,255,Right now 2 clients are connected.
Dec  7 18:33:15,0,255,Right now 1 clients are connected.
Dec  7 18:33:29,0,255,Right now 2 clients are connected.
Dec  7 18:46:44,0,255,Right now 3 clients are connected.
Dec  7 19:07:53,0,255,Right now 2 clients are connected.
Dec  7 19:09:10,0,255,Right now 1 clients are connected.
Dec  7 19:09:27,0,255,Right now 2 clients are connected.
Dec  7 19:59:36,0,255,Right now 1 clients are connected.
Dec  7 19:59:52,0,255,Right now 2 clients are connected.
Dec  7 20:00:39,0,255,Right now 1 clients are connected.
Dec  7 20:00:55,0,255,Right now 2 clients are connected.
Dec  7 20:01:42,0,255,Right now 1 clients are connected.
Dec  7 20:02:00,0,255,Right now 2 clients are connected.
Dec  7 21:18:26,0,255,Right now 1 clients are connected.
Dec  7 21:18:45,0,255,Right now 2 clients are connected.
Dec  7 22:29:50,0,255,Right now 1 clients are connected.
Dec  7 22:39:19,0,255,Right now 2 clients are connected.
Dec  7 22:43:51,0,255,Right now 3 clients are connected.
Dec  7 22:55:20,0,255,Right now 2 clients are connected.
Dec  7 23:06:30,0,255,Right now 1 clients are connected.
Dec  7 23:18:19,6,6,I think I need fiber to the home to play this.  Too slow.
Dec  7 23:31:28,0,255,Right now 0 clients are connected.
Dec  7 23:31:57,0,255,Right now 1 clients are connected.
Dec  7 23:40:46,0,255,Right now 2 clients are connected.
Dec  7 23:43:04,0,255,Right now 1 clients are connected.
Dec  7 23:43:30,0,255,Right now 2 clients are connected.
Dec  7 23:49:28,0,255,Right now 1 clients are connected.
Dec  7 23:50:33,0,255,Right now 0 clients are connected.
