2012-05-14T01:17:26.292228+00:00,sim64b[5922]:,connect,8,98.83.175.9,DREW
2012-05-14T05:12:36.134043+00:00,sim64b[5922]:,disconnect,5,92.225.222.253,LuckyLuke
2012-05-14T05:12:36.134388+00:00,sim64b[5922]:,disconnect,8,98.83.175.9,DREW
2012-05-14T05:12:48.194552+00:00,sim64b[5922]:,connect,9,80.132.189.134,Client#9
2012-05-14T08:19:40.019648+00:00,sim64b[5922]:,disconnect,9,80.132.189.134,Client#9
2012-05-14T08:19:51.143982+00:00,sim64b[5922]:,connect,5,92.225.222.253,LuckyLuke
2012-05-14T08:22:23.176153+00:00,sim64b[5922]:,connect,8,80.132.189.134,Client#8
2012-05-14T08:49:25.631872+00:00,sim64b[5922]:,disconnect,5,92.225.222.253,LuckyLuke
2012-05-14T08:49:43.886128+00:00,sim64b[5922]:,connect,5,92.225.222.253,LuckyLuke
2012-05-14T08:58:34.108953+00:00,sim64b[5922]:,disconnect,8,80.132.189.134,Client#8
2012-05-14T08:58:52.376470+00:00,sim64b[5922]:,connect,8,80.132.189.134,Client#8
2012-05-14T10:25:48.480028+00:00,sim64b[5922]:,connect,9,86.140.20.57,Client#9
2012-05-14T10:29:43.259357+00:00,sim64b[5922]:,disconnect,9,86.140.20.57,Client#9
2012-05-14T10:31:13.090433+00:00,sim64b[5922]:,connect,9,79.249.112.116,Client#2
2012-05-14T10:58:32.907476+00:00,sim64b[5922]:,disconnect,9,79.249.112.116,Client#2
2012-05-14T10:58:53.353631+00:00,sim64b[5922]:,connect,9,79.249.112.116,Client#2
2012-05-14T11:01:57.337533+00:00,sim64b[5922]:,disconnect,8,80.132.189.134,Client#8
2012-05-14T11:09:28.693291+00:00,sim64b[5922]:,disconnect,9,79.249.112.116,Client#2
2012-05-14T13:16:30.054206+00:00,sim64b[5922]:,connect,8,79.249.112.116,Client#2
2012-05-14T13:21:36.020933+00:00,sim64b[5922]:,connect,9,92.225.222.253,LuckyLuke
2012-05-14T13:21:36.204887+00:00,sim64b[5922]:,disconnect,5,92.225.222.253,LuckyLuke
2012-05-14T13:27:47.079183+00:00,sim64b[5922]:,disconnect,8,79.249.112.116,Client#2
2012-05-14T13:28:07.575146+00:00,sim64b[5922]:,connect,5,79.249.112.116,Client#2
2012-05-14T13:36:47.516284+00:00,sim64b[5922]:,disconnect,9,92.225.222.253,LuckyLuke
2012-05-14T13:37:09.197050+00:00,sim64b[5922]:,connect,8,92.225.222.253,LuckyLuke
2012-05-14T13:45:24.735712+00:00,sim64b[5922]:,disconnect,5,79.249.112.116,Client#2
2012-05-14T13:45:40.286706+00:00,sim64b[5922]:,connect,5,79.249.112.116,Client#2
2012-05-14T14:55:56.375967+00:00,sim64b[5922]:,connect,9,80.132.191.254,Client#9
2012-05-14T15:04:24.273611+00:00,sim64b[5922]:,disconnect,5,79.249.112.116,Client#2
2012-05-14T15:14:25.881768+00:00,sim64b[5922]:,disconnect,9,80.132.191.254,Client#9
2012-05-14T15:29:51.718145+00:00,sim64b[5922]:,connect,5,80.132.191.254,Client#9
2012-05-14T15:35:15.993694+00:00,sim64b[5922]:,disconnect,5,80.132.191.254,Client#9
2012-05-14T17:33:41.317337+00:00,sim64b[5922]:,connect,5,79.249.112.116,Client#2
2012-05-14T18:07:21.541574+00:00,sim64b[5922]:,connect,9,92.225.222.253,LuckyLuke
2012-05-14T18:07:21.697238+00:00,sim64b[5922]:,disconnect,8,92.225.222.253,LuckyLuke
2012-05-14T18:15:20.319586+00:00,sim64b[5922]:,disconnect,5,79.249.112.116,Client#2
2012-05-14T18:18:54.394501+00:00,sim64b[5922]:,connect,5,79.207.140.242,Client#7
2012-05-14T18:19:54.652400+00:00,sim64b[5922]:,disconnect,9,92.225.222.253,LuckyLuke
2012-05-14T18:23:29.371951+00:00,sim64b[5922]:,disconnect,5,79.207.140.242,Client#7
2012-05-14T19:04:13.392030+00:00,sim64b[5922]:,connect,5,92.225.222.253,LuckyLuke
2012-05-14T22:54:48.906288+00:00,sim64b[5922]:,disconnect,5,92.225.222.253,LuckyLuke
2012-05-14T22:55:00.499256+00:00,sim64b[5922]:,connect,8,92.225.226.24,LuckyLuke
