Sep  5 00:52:49,0,255,Right now 0 clients are connected.
Sep  5 06:18:30,0,255,Right now 1 clients are connected.
Sep  5 06:22:00,2,10,"I PM jjatca my password, so he'll be able to learn how is my network"
Sep  5 06:31:52,2,10,Player 7 seems to have disppeared :(
Sep  5 06:32:27,2,10,I suggest to make the west pax player free to someone
Sep  5 06:32:30,0,255,Right now 0 clients are connected.
Sep  5 08:37:56,0,255,Right now 1 clients are connected.
Sep  5 08:42:18,0,255,Right now 0 clients are connected.
Sep  5 08:54:26,0,255,Right now 1 clients are connected.
Sep  5 08:56:44,0,255,Right now 0 clients are connected.
Sep  5 08:57:12,0,255,Right now 1 clients are connected.
Sep  5 08:57:23,0,255,Right now 0 clients are connected.
Sep  5 08:57:55,0,255,Right now 1 clients are connected.
Sep  5 08:58:19,0,255,Right now 0 clients are connected.
Sep  5 11:10:56,0,255,Right now 1 clients are connected.
Sep  5 11:16:21,0,255,Right now 0 clients are connected.
Sep  5 12:35:58,0,255,Right now 1 clients are connected.
Sep  5 13:12:07,0,255,Right now 0 clients are connected.
Sep  5 13:34:36,0,255,Right now 1 clients are connected.
Sep  5 13:38:36,2,4,"That would be great, it will allow connections from my lines"
Sep  5 13:40:35,0,255,Right now 0 clients are connected.
Sep  5 13:52:09,0,255,Right now 1 clients are connected.
Sep  5 14:01:31,0,255,Right now 0 clients are connected.
Sep  5 14:50:17,0,255,Right now 1 clients are connected.
Sep  5 14:53:48,0,255,Right now 0 clients are connected.
Sep  5 14:57:49,0,255,Right now 1 clients are connected.
Sep  5 15:15:58,0,255,Right now 0 clients are connected.
Sep  5 15:16:28,0,255,Right now 1 clients are connected.
Sep  5 15:29:15,0,255,Right now 0 clients are connected.
Sep  5 15:29:44,0,255,Right now 1 clients are connected.
Sep  5 16:48:12,0,255,Right now 0 clients are connected.
Sep  5 16:48:39,0,255,Right now 1 clients are connected.
Sep  5 16:52:28,0,255,Right now 0 clients are connected.
Sep  5 17:48:20,0,255,Right now 1 clients are connected.
Sep  5 17:57:38,0,255,Right now 0 clients are connected.
Sep  5 17:58:19,0,255,Right now 1 clients are connected.
Sep  5 21:39:47,0,255,Right now 1 clients are connected.
Sep  5 21:42:37,0,255,Right now 2 clients are connected.
Sep  5 21:45:17,0,255,Right now 1 clients are connected.
Sep  5 21:58:02,0,255,Right now 0 clients are connected.
Sep  5 21:58:47,0,255,Right now 1 clients are connected.
Sep  5 22:27:31,0,255,Right now 0 clients are connected.
Sep  5 22:28:16,0,255,Right now 1 clients are connected.
Sep  5 22:32:40,0,255,Right now 0 clients are connected.
Sep  5 22:33:15,0,255,Right now 1 clients are connected.
Sep  5 22:37:59,0,255,Right now 0 clients are connected.
Sep  5 22:39:04,0,255,Right now 1 clients are connected.
Sep  5 22:55:59,0,255,Right now 0 clients are connected.
Sep  5 23:06:14,0,255,Right now 1 clients are connected.
Sep  5 23:16:49,0,255,Right now 0 clients are connected.
Sep  5 23:43:31,0,255,Right now 1 clients are connected.
Sep  5 23:46:22,0,255,Right now 0 clients are connected.
