Sep  8 02:45:09,0,255,Right now 1 clients are connected.
Sep  8 02:49:02,0,255,Right now 2 clients are connected.
Sep  8 02:59:52,0,255,Right now 1 clients are connected.
Sep  8 03:03:56,0,255,Right now 0 clients are connected.
Sep  8 03:37:22,0,255,Right now 1 clients are connected.
Sep  8 03:48:43,0,255,Right now 0 clients are connected.
Sep  8 08:14:40,0,255,Right now 1 clients are connected.
Sep  8 08:19:13,0,255,Right now 0 clients are connected.
Sep  8 08:19:38,0,255,Right now 1 clients are connected.
Sep  8 08:21:35,0,255,Right now 0 clients are connected.
Sep  8 08:22:02,0,255,Right now 1 clients are connected.
Sep  8 08:29:31,0,255,Right now 0 clients are connected.
Sep  8 08:29:57,0,255,Right now 1 clients are connected.
Sep  8 08:30:23,0,255,Right now 0 clients are connected.
Sep  8 11:18:14,0,255,Right now 1 clients are connected.
Sep  8 11:19:20,2,10,"I would like to thank moblet and Fifty for doing a very good server ( good rules, good maps,... )"
Sep  8 11:19:29,2,10," hope you'll keep the server on in the future, and improving it."
Sep  8 11:19:38,2,10,I hope to see you in may 2012 to play with you on the server.
Sep  8 11:19:48,2,10,"I played on this server with pleasure, online games are surely a great feature :award:"
Sep  8 11:23:21,2,10,"Sorry 3, I tried to delete electrified roads, but it's hard without deleting your stops ( impossible)"
Sep  8 11:23:48,2,10,So please ask moblet or fifty when you are logged in with one of them in the same time
Sep  8 11:24:02,2,10,otherwise it'll create public stops
Sep  8 11:24:23,2,10,(I created a public stop to replace one that I deleted )
Sep  8 11:26:16,2,10,I wish you all a nice game !
Sep  8 11:28:42,0,255,Right now 2 clients are connected.
Sep  8 11:29:19,0,255,Right now 1 clients are connected.
Sep  8 11:29:55,0,255,Right now 2 clients are connected.
Sep  8 11:30:26,0,255,Right now 1 clients are connected.
Sep  8 11:31:10,0,255,Right now 2 clients are connected.
Sep  8 11:31:36,0,255,Right now 1 clients are connected.
Sep  8 11:32:25,0,255,Right now 2 clients are connected.
Sep  8 11:33:31,0,255,Right now 3 clients are connected.
Sep  8 11:33:32,0,255,Right now 2 clients are connected.
Sep  8 11:34:11,0,255,Right now 3 clients are connected.
Sep  8 11:35:44,3,13,"player 3, i built a public bridge for you at 393,421. tell us if it is a problem for you"
Sep  8 11:36:53,3,1,"signs at 59,362 removed"
Sep  8 11:37:55,0,255,Right now 2 clients are connected.
Sep  8 11:38:57,0,255,Right now 3 clients are connected.
Sep  8 11:42:42,0,255,Right now 2 clients are connected.
Sep  8 11:43:08,0,255,Right now 3 clients are connected.
Sep  8 11:44:00,0,255,Right now 2 clients are connected.
Sep  8 11:44:29,0,255,Right now 3 clients are connected.
Sep  8 11:47:22,0,255,Right now 2 clients are connected.
Sep  8 11:48:04,0,255,Right now 3 clients are connected.
Sep  8 11:50:12,0,255,Right now 2 clients are connected.
Sep  8 11:50:51,0,255,Right now 3 clients are connected.
Sep  8 11:53:23,0,255,Right now 2 clients are connected.
Sep  8 11:54:09,0,255,Right now 3 clients are connected.
Sep  8 11:55:39,0,255,Right now 2 clients are connected.
Sep  8 11:56:29,0,255,Right now 3 clients are connected.
Sep  8 11:57:29,0,255,Right now 2 clients are connected.
Sep  8 11:57:40,0,255,Right now 1 clients are connected.
Sep  8 11:58:16,0,255,Right now 2 clients are connected.
Sep  8 12:00:06,0,255,Right now 3 clients are connected.
Sep  8 12:07:14,0,255,Right now 2 clients are connected.
Sep  8 12:08:56,0,255,Right now 1 clients are connected.
Sep  8 12:09:32,0,255,Right now 2 clients are connected.
Sep  8 12:09:44,0,255,Right now 1 clients are connected.
Sep  8 12:10:17,0,255,Right now 0 clients are connected.
Sep  8 12:10:48,0,255,Right now 1 clients are connected.
Sep  8 12:23:02,0,255,Right now 2 clients are connected.
Sep  8 12:25:01,0,255,Right now 1 clients are connected.
Sep  8 12:25:42,0,255,Right now 2 clients are connected.
Sep  8 12:29:53,0,255,Right now 1 clients are connected.
Sep  8 12:47:57,0,255,Right now 0 clients are connected.
Sep  8 13:23:50,0,255,Right now 1 clients are connected.
Sep  8 14:26:40,0,255,Right now 0 clients are connected.
Sep  8 15:04:33,0,255,Right now 1 clients are connected.
Sep  8 15:18:00,0,255,Right now 0 clients are connected.
Sep  8 17:22:29,0,255,Right now 1 clients are connected.
Sep  8 17:24:44,0,255,Right now 0 clients are connected.
Sep  8 17:42:43,0,255,Right now 1 clients are connected.
Sep  8 18:08:06,0,255,Right now 2 clients are connected.
Sep  8 18:08:06,0,255,Right now 1 clients are connected.
Sep  8 18:08:47,0,255,Right now 2 clients are connected.
Sep  8 18:10:47,0,255,Right now 1 clients are connected.
Sep  8 18:11:31,0,255,Right now 2 clients are connected.
Sep  8 18:14:42,0,255,Right now 1 clients are connected.
Sep  8 20:21:31,0,255,Right now 2 clients are connected.
Sep  8 20:25:10,0,255,Right now 1 clients are connected.
Sep  8 20:26:06,0,255,Right now 2 clients are connected.
Sep  8 20:53:50,0,255,Right now 1 clients are connected.
Sep  8 21:45:38,0,255,Right now 0 clients are connected.
