Sep  9 00:56:35,0,255,Right now 1 clients are connected.
Sep  9 01:05:07,0,255,Right now 0 clients are connected.
Sep  9 02:22:04,0,255,Right now 1 clients are connected.
Sep  9 02:29:51,0,255,Right now 2 clients are connected.
Sep  9 02:35:07,3,12,Hello?
Sep  9 02:36:29,2,10,Yes?
Sep  9 02:37:30,3,12,"just saying hello, that's all :) Do you want me to tell you a bit about the network?"
Sep  9 02:38:40,2,10,yes
Sep  9 02:39:22,3,12,"Okay, it really needs some fixing up as you may see."
Sep  9 02:40:14,0,255,Right now 3 clients are connected.
Sep  9 02:41:02,3,12,"From me at cowserslauten, you get coal, ore, grain, and lumber"
Sep  9 02:41:50,4,10,I noticed that when i checked the List of lines.
Sep  9 02:42:17,3,12,"For my network to continue to function well, I need cotton from Carbon, and piece goods to go to the supermarket and cannery"
Sep  9 02:43:01,3,12,"For yellow and I, meat needs to move from cowser-knittern"
Sep  9 02:43:49,4,10,wait is that   the name of citys or stops?
Sep  9 02:43:51,3,12,You exchange piece goods with Y Bahn at carbon
Sep  9 02:44:09,3,12,I am talking about the main freight interchange
Sep  9 02:45:52,3,12,"With the exceptoion of that one through service and those two piece goods lines, you can remove the vast majority of the routes to construct"
Sep  9 02:48:07,3,12,"Obviously everyone plays a little different, but if I were you, I would go about consolidating the freight in cowserslauten to one place."
Sep  9 02:48:51,3,12,"If you need help deleting public stations or building new ones without disrupting traffic flow, moblet and I have the public password and will be happy to assist."
Sep  9 02:50:44,4,10,Ok.
Sep  9 02:52:52,3,12,"Anyway, most of all just have fun ;)"
Sep  9 02:53:39,3,12,"I am leaving now, I am tired and still have stuff to do before bed. See you later."
Sep  9 02:54:28,0,255,Right now 2 clients are connected.
Sep  9 02:54:30,0,255,Right now 1 clients are connected.
Sep  9 02:55:10,4,10,All right.
Sep  9 03:25:13,0,255,Right now 2 clients are connected.
Sep  9 03:31:54,0,255,Right now 1 clients are connected.
Sep  9 03:41:45,0,255,Right now 0 clients are connected.
Sep  9 11:57:39,0,255,Right now 1 clients are connected.
Sep  9 12:31:45,0,255,Right now 2 clients are connected.
Sep  9 12:32:47,3,4,Hi
Sep  9 12:35:21,0,255,Right now 1 clients are connected.
Sep  9 12:38:17,0,255,Right now 0 clients are connected.
Sep  9 12:39:20,0,255,Right now 1 clients are connected.
Sep  9 12:48:25,0,255,Right now 0 clients are connected.
Sep  9 12:49:54,0,255,Right now 1 clients are connected.
Sep  9 12:53:16,0,255,Right now 0 clients are connected.
Sep  9 12:54:26,0,255,Right now 1 clients are connected.
Sep  9 12:59:04,0,255,Right now 0 clients are connected.
Sep  9 13:00:10,0,255,Right now 1 clients are connected.
Sep  9 13:11:40,0,255,Right now 0 clients are connected.
Sep  9 13:12:46,0,255,Right now 1 clients are connected.
Sep  9 13:19:47,0,255,Right now 0 clients are connected.
Sep  9 13:20:52,0,255,Right now 1 clients are connected.
Sep  9 13:24:19,0,255,Right now 0 clients are connected.
Sep  9 13:25:31,0,255,Right now 1 clients are connected.
Sep  9 14:47:06,0,255,Right now 0 clients are connected.
Sep  9 18:43:14,0,255,Right now 1 clients are connected.
Sep  9 18:47:42,0,255,Right now 0 clients are connected.
Sep  9 18:51:07,0,255,Right now 1 clients are connected.
Sep  9 18:53:27,2,8,Hi all
Sep  9 18:54:30,2,8,"Player3, do we want to connect our pax networks by a public station? where do you prefer?"
Sep  9 19:04:13,0,255,Right now 0 clients are connected.
Sep  9 20:23:22,0,255,Right now 1 clients are connected.
Sep  9 20:25:20,0,255,Right now 2 clients are connected.
Sep  9 20:26:50,2,4,"Yorkeiser, are you connected?"
Sep  9 20:27:09,3,12,"nope, me"
Sep  9 20:27:40,2,4,Ah... I need to build a public stop with him :)
Sep  9 20:30:40,3,12,"I see. Well, i'm off. Really nothing needs my attention right now."
Sep  9 20:30:51,2,4,Cya
Sep  9 20:30:59,0,255,Right now 1 clients are connected.
Sep  9 20:42:55,0,255,Right now 0 clients are connected.
Sep  9 21:11:14,0,255,Right now 1 clients are connected.
Sep  9 21:13:40,2,8,"Player3, I'm here now - if you're still there :)"
Sep  9 22:07:49,0,255,Right now 0 clients are connected.
Sep  9 22:08:26,0,255,Right now 1 clients are connected.
Sep  9 22:47:15,0,255,Right now 0 clients are connected.
Sep  9 23:57:41,0,255,Right now 1 clients are connected.
